ImageNumber	ObjectNumber	Metadata_ChannelNumber	Metadata_FileLocation	Metadata_Frame	Metadata_Plate	Metadata_Series	Metadata_Site	Metadata_Well	Metadata_Well	AreaShape_Area	AreaShape_Center_X	AreaShape_Center_Y	AreaShape_Center_Z	AreaShape_Perimeter	AreaShape_Solidity	Children_CaprinSG_Count	Children_SG_Count	Intensity_IntegratedIntensity_G3BP	Intensity_IntegratedIntensity_GFP	Intensity_MeanIntensity_G3BP	Intensity_MeanIntensity_GFP	Intensity_MedianIntensity_G3BP	Intensity_MedianIntensity_GFP	Intensity_StdIntensity_GFP	Location_CenterMassIntensity_X_G3BP	Location_CenterMassIntensity_X_GFP	Location_CenterMassIntensity_Y_G3BP	Location_CenterMassIntensity_Y_GFP	Location_CenterMassIntensity_Z_G3BP	Location_CenterMassIntensity_Z_GFP	Location_Center_X	Location_Center_Y	Location_MaxIntensity_X_G3BP	Location_MaxIntensity_X_GFP	Location_MaxIntensity_Y_G3BP	Location_MaxIntensity_Y_GFP	Location_MaxIntensity_Z_G3BP	Location_MaxIntensity_Z_GFP	Mean_CaprinSG_Distance_Centroid_Cytoplasm_Norm	Mean_CaprinSG_Distance_Minimum_Cytoplasm_Norm	Mean_CaprinSG_Location_Center_X	Mean_CaprinSG_Location_Center_Y	Mean_CaprinSG_Number_Object_Number	Number_Object_Number	Parent_cell	Parent_nuclei
62	9			0	SG 40x Cap1-wt FGDF	0	65	A01	A01	520	1188.0	297.0	1.0	850.9639999999964	0.04737609329446063	0	0	0.7154650185257196	0.6544747080188245	0.0013758942663956147	0.0012586052077285085	0.0013580529484897852	0.0012512397952377796	6.369207380662359e-05	1162.189024910425	1163.065095241426	332.7825243132571	333.3262222843953	0.0	0.0	1163.3576923076923	333.9673076923077	1120.0	1105.0	275.0	286.0	0.0	0.0						9	9	9
62	10			0	SG 40x Cap1-wt FGDF	0	65	A01	A01	471	1036.0	297.0	1.0	764.3719999999968	0.04601856375183195	0	0	0.6144350345712155	0.5501487753354013	0.0013045329821044914	0.0011680441089923594	0.0012970168609172106	0.0011596856638789177	3.6075709440527953e-05	1007.4782576303177	1007.4665224385644	336.530335013783	337.0988794585899	0.0	0.0	1007.47983014862	337.2335456475584	982.0	1021.0	279.0	394.0	0.0	0.0						10	10	10
62	11			0	SG 40x Cap1-wt FGDF	0	65	A01	A01	544	798.0	298.0	1.0	898.5819999999967	0.04327764518695307	0	0	0.6965438313782215	0.6600442510098219	0.0012804114547393778	0.001213316637885702	0.001281757839024067	0.0012054627295583487	4.294968212957945e-05	841.4550692253767	841.3047438505641	321.89677532422013	322.11001941927134	0.0	0.0	841.5680147058823	322.3547794117647	822.0	840.0	267.0	249.0	0.0	0.0						11	11	11
62	12			0	SG 40x Cap1-wt FGDF	0	65	A01	A01	439	360.0	446.0	1.0	726.3979999999973	0.04739285328727196	0	0	0.6513160904869437	0.5677424275781959	0.0014836357414281178	0.0012932629329799451	0.001495384145528078	0.0012970168609172106	5.719348611974144e-05	386.579514572205	385.78724433574325	408.6867678755506	408.22052301986184	0.0	0.0	384.997722095672	407.85421412300684	374.0	377.0	454.0	455.0	0.0	0.0						12	12	12
62	13			0	SG 40x Cap1-wt FGDF	0	65	A01	A01	445	589.0	409.0	1.0	742.7419999999973	0.05329660458710104	0	0	0.5838406956754625	0.5303273058962077	0.001312001563315646	0.0011917467548229386	0.0013122758828103542	0.001190203707665205	3.793573679950065e-05	631.8869635669855	631.6878722485973	442.37204014426845	442.0700330887642	0.0	0.0	631.561797752809	442.27415730337077	665.0	636.0	413.0	401.0	0.0	0.0						13	13	13
62	14			0	SG 40x Cap1-wt FGDF	0	65	A01	A01	314	564.0	554.0	1.0	499.66599999999795	0.07390843827233141	0	0	0.4446631569880992	0.38440527953207493	0.0014161247037837554	0.001224220635452468	0.0014190890360623598	0.0012207217514514923	4.736524248522361e-05	542.3299474966542	542.6496506827565	534.4284341649222	534.6029691965704	0.0	0.0	542.9936305732484	534.9012738853503	528.0	537.0	501.0	497.0	0.0	0.0						14	14	14
62	15			0	SG 40x Cap1-wt FGDF	0	65	A01	A01	416	565.0	554.0	1.0	680.4299999999976	0.057781790402111254	0	0	0.5705348285846412	0.5028763255104423	0.0013714779533284644	0.0012088373209385632	0.0013580529484897852	0.0012054627295583487	4.288357017891625e-05	598.5132120887938	598.7061233159365	553.5400374431666	553.4216834567302	0.0	0.0	598.5721153846154	553.5144230769231	582.0	635.0	508.0	583.0	0.0	0.0						15	15	15
62	16			0	SG 40x Cap1-wt FGDF	0	65	A01	A01	529	985.0	535.0	1.0	871.4799999999966	0.04210610100688503	0	0	0.6990768290124834	0.6147249559871852	0.001321506293029269	0.0011620509564975146	0.0013122758828103542	0.0011596856638789177	3.340508763718289e-05	1037.6371196577466	1037.2729980638435	578.8270615968918	578.6573747703917	0.0	0.0	1037.2476370510396	578.6559546313799	1091.0	988.0	626.0	529.0	0.0	0.0						16	16	16
62	17			0	SG 40x Cap1-wt FGDF	0	65	A01	A01	482	1298.0	548.0	1.0	806.3279999999974	0.05532598714416896	0	0	0.7288776987697929	0.6010376133490354	0.001512194395787952	0.0012469660027988286	0.0015106431674212217	0.0012512397952377796	4.1113728593714926e-05	1320.6300584085247	1320.7421869049736	594.0878430715766	594.2603010992917	0.0	0.0	1320.630705394191	594.1058091286307	1304.0	1363.0	639.0	601.0	0.0	0.0						17	17	17
62	18			0	SG 40x Cap1-wt FGDF	0	65	A01	A01	471	364.0	554.0	1.0	780.0919999999969	0.045485272815065175	0	0	0.7410391392186284	0.5575036238878965	0.0015733315057720348	0.0011836594987004172	0.0015716792549937963	0.0011749446857720613	3.625813027199802e-05	359.46695082777364	359.07171009415373	609.181265958323	608.7380391942194	0.0	0.0	359.1443736730361	608.6114649681529	411.0	390.0	624.0	652.0	0.0	0.0						18	18	18
62	19			0	SG 40x Cap1-wt FGDF	0	65	A01	A01	507	899.0	552.0	1.0	848.2319999999969	0.041861041159228826	0	0	0.6539864193182439	0.5936064696870744	0.0012899140420478182	0.0011708214392249989	0.001281757839024067	0.0011749446857720613	3.561500444642706e-05	889.4661797988754	889.4200555241375	608.6255628922746	608.5306410981441	0.0	0.0	889.4930966469428	608.7001972386588	829.0	948.0	574.0	641.0	0.0	0.0						19	19	19
62	20			0	SG 40x Cap1-wt FGDF	0	65	A01	A01	482	306.0	816.0	1.0	798.505999999997	0.04322482288583985	0	0	0.6755931943189353	0.5707637139130384	0.0014016456313670855	0.0011841570828071335	0.0013733119703829288	0.001190203707665205	3.980105928555013e-05	257.5770073404856	259.7205453816335	777.741682665161	778.4407699505414	0.0	0.0	260.1680497925311	778.311203319502	197.0	196.0	753.0	759.0	0.0	0.0						20	20	20
62	21			0	SG 40x Cap1-wt FGDF	0	65	A01	A01	444	770.0	851.0	1.0	741.1559999999973	0.04754765474405654	0	0	0.6623636223375797	0.5204699777532369	0.0014918099602197741	0.0011722296796244074	0.0014801251236349344	0.0011749446857720613	3.651771401014257e-05	711.7976179506081	712.6150282916532	826.7839107998526	826.5771497258788	0.0	0.0	712.7004504504505	826.5045045045046	653.0	771.0	818.0	847.0	0.0	0.0						21	21	21
62	22			0	SG 40x Cap1-wt FGDF	0	65	A01	A01	496	464.0	800.0	1.0	815.6139999999967	0.04261534496090729	0	0	0.7252918286249042	0.5845578697044402	0.00146228191255021	0.001178544092146049	0.0014648661017417908	0.0011749446857720613	3.6534648202146e-05	432.0269713035429	431.4236863400245	838.7307287721956	839.2612701976037	0.0	0.0	431.3306451612903	839.3629032258065	462.0	444.0	796.0	903.0	0.0	0.0						22	22	22
62	23			0	SG 40x Cap1-wt FGDF	0	65	A01	A01	488	1001.0	805.0	1.0	806.9899999999967	0.0433392539964476	0	0	0.6673685815185308	0.5831082626245916	0.001367558568685514	0.0011948939807880975	0.0013580529484897852	0.001190203707665205	3.987147819740848e-05	970.1785942930309	970.1020045009682	848.0471922443753	848.2506149578688	0.0	0.0	970.2069672131148	848.3463114754098	924.0	1000.0	801.0	902.0	0.0	0.0						23	23	23
62	24			0	SG 40x Cap1-wt FGDF	0	65	A01	A01	36836	1377.0	892.0	1.0	1360.3139999999958	0.6829702419579123	0	0	48.18702982016839	63.487403662642464	0.0013081504457641544	0.001723515139066198	0.0012970168609172106	0.0016479743644595146	0.00028742437044262253	1289.2475676367199	1288.9118382309289	901.6757088567631	900.8891802164424	0.0	0.0	1288.6549571071778	906.6677706591378	1315.0	1304.0	832.0	827.0	0.0	0.0						24	24	24
62	25			0	SG 40x Cap1-wt FGDF	0	65	A01	A01	607	37.0	915.0	1.0	767.9139999999974	0.05942241801272637	0	0	0.866544594289735	0.828198672272265	0.0014275858225531054	0.0013644129691470592	0.0014877546345815063	0.0013580529484897852	8.568817352604966e-05	50.966983042490625	51.07246296705726	954.0534434485552	958.3475385068907	0.0	0.0	52.14332784184514	959.7594728171334	35.0	37.0	920.0	918.0	0.0	0.0						25	25	25
63	1			0	SG 40x Cap1-wt FGDF	0	66	A01	A01	492	703.0	118.0	1.0	829.3979999999974	0.048	0	0	0.6626993208192289	0.601632715202868	0.0013469498390634733	0.0012228307219570487	0.0013427939265966415	0.0012207217514514923	4.872467511708883e-05	656.3516002763067	656.6558790707112	79.40485839281602	78.34186365019782	0.0	0.0	656.7520325203252	77.34146341463415	648.0	651.0	136.0	137.0	0.0	0.0						1	1	1
63	2			0	SG 40x Cap1-wt FGDF	0	66	A01	A01	536	220.0	124.0	1.0	896.8559999999966	0.039904705181655745	0	0	0.758098725695163	0.6511787592899054	0.0014143632942073938	0.0012148857449438533	0.0014038300141692162	0.0012054627295583487	4.5551587597123795e-05	286.413872227366	288.2763678968951	119.21875125800088	118.64646748681898	0.0	0.0	288.9029850746269	118.1026119402985	222.0	227.0	110.0	151.0	0.0	0.0						2	2	2
63	3			0	SG 40x Cap1-wt FGDF	0	66	A01	A01	37446	839.0	20.0	1.0	1384.5039999999944	0.732612055641422	0	0	49.59171433956362	62.23244066606276	0.0013243527837302682	0.001661924922984104	0.0013122758828103542	0.001632715342566371	0.00022029065152714906	793.2503023852667	790.7516287625327	121.00639570608305	122.48869814974145	0.0	0.0	795.0732521497623	120.25791806868557	740.0	722.0	190.0	196.0	0.0	0.0						3	3	3
63	4			0	SG 40x Cap1-wt FGDF	0	66	A01	A01	510	1134.0	102.0	1.0	861.7419999999972	0.05374644325007905	0	0	0.6634012358263135	0.6289768824353814	0.0013007867369143403	0.0012332880047752576	0.0012970168609172106	0.001235980773344636	4.7095088998713146e-05	1154.7199374367467	1154.371955361475	148.49675683135524	148.5508491023775	0.0	0.0	1153.8470588235293	148.27843137254902	1197.0	1197.0	111.0	113.0	0.0	0.0						4	4	4
63	5			0	SG 40x Cap1-wt FGDF	0	66	A01	A01	25074	954.0	156.0	1.0	1165.923999999995	0.7017141257958442	0	0	34.233020515413955	36.55254443339072	0.0013652795930212153	0.001457786728618917	0.0013580529484897852	0.0014343480579555035	0.0001110876031087785	1005.1207415684962	1003.9919877969719	224.3115525520613	223.440750065436	0.0	0.0	1004.8629656217596	224.2890643694664	966.0	966.0	178.0	187.0	0.0	0.0						5	5	5
63	6			0	SG 40x Cap1-wt FGDF	0	66	A01	A01	429	597.0	168.0	1.0	725.1499999999979	0.05289439615313484	0	0	0.5880216676741838	0.5321736475452781	0.0013706798780284005	0.001240498012926056	0.0013580529484897852	0.001235980773344636	5.1587781999630855e-05	615.5288561345236	615.7909163894942	218.4360338384887	219.45782199793555	0.0	0.0	615.3240093240094	219.7226107226107	615.0	659.0	156.0	242.0	0.0	0.0						6	6	6
63	7			0	SG 40x Cap1-wt FGDF	0	66	A01	A01	456	220.0	382.0	1.0	765.2579999999972	0.04292168674698796	0	0	0.6291294726543128	0.5405813686084002	0.0013796698961717386	0.001185485457474562	0.0013733119703829288	0.001190203707665205	3.7057155620125186e-05	168.07640067911714	168.3432974849691	345.6192093136066	345.2371072910492	0.0	0.0	168.47149122807016	345.265350877193	144.0	138.0	392.0	299.0	0.0	0.0						7	7	7
63	8			0	SG 40x Cap1-wt FGDF	0	66	A01	A01	4830	754.0	431.0	1.0	1005.1419999999958	0.2908324552160168	0	0	7.489524679724127	6.805096511729062	0.0015506262276861547	0.0014089226732358305	0.0015564202331006527	0.0014038300141692162	8.294369446628493e-05	770.6831096967153	770.7355596315464	405.3447331640948	405.6750939520867	0.0	0.0	770.8910973084886	404.75010351966876	766.0	811.0	419.0	412.0	0.0	0.0						8	8	8
63	9			0	SG 40x Cap1-wt FGDF	0	66	A01	A01	2195	618.0	399.0	1.0	804.3659999999973	0.24193992835491876	0	0	3.14009307930246	3.1195544358342886	0.0014305663231446288	0.0014212093101750745	0.0014343480579555035	0.0014190890360623598	0.00011461857875707672	590.5812494533155	590.5912345920564	385.85042714275994	385.7681080023479	0.0	0.0	588.9603644646925	384.8806378132118	609.0	608.0	405.0	407.0	0.0	0.0						9	9	9
63	10			0	SG 40x Cap1-wt FGDF	0	66	A01	A01	13445	435.0	340.0	1.0	936.5499999999965	0.647764501830796	0	0	18.956099789589643	19.39691767306067	0.0014098995752762843	0.0014426863274868479	0.0014038300141692162	0.0014343480579555035	0.0001036768164266158	442.20525111729324	442.28082635227037	331.8771355756475	332.40771190794044	0.0	0.0	442.56102640386763	330.5026403867609	492.0	462.0	429.0	412.0	0.0	0.0						10	10	10
63	11			0	SG 40x Cap1-wt FGDF	0	66	A01	A01	28826	944.0	501.0	1.0	1333.8919999999946	0.6278943126620051	0	0	40.29559776280075	43.85397115023807	0.001397890715423602	0.001521333905163327	0.0013580529484897852	0.0014496070798486471	0.00020685638722755644	902.407852325002	902.4881540169174	460.27207498413344	459.6802196960998	0.0	0.0	902.6275237632693	462.2230625130091	937.0	935.0	396.0	396.0	0.0	0.0						11	11	11
63	12			0	SG 40x Cap1-wt FGDF	0	66	A01	A01	4276	374.0	413.0	1.0	1214.313999999996	0.19022621616211047	0	0	6.36949721374549	6.04069580999203	0.0014895924260396375	0.001412697804020587	0.001495384145528078	0.0014190890360623598	9.546863658838846e-05	366.6962999341199	367.04343015633646	424.65613942624424	423.89582117677963	0.0	0.0	366.0320392890552	424.33512628624885	372.0	373.0	464.0	438.0	0.0	0.0						12	12	12
63	13			0	SG 40x Cap1-wt FGDF	0	66	A01	A01	282	597.0	497.0	1.0	467.65399999999863	0.07486063180249534	0	0	0.41139848926104605	0.3509422445204109	0.0014588598909966173	0.0012444760443986202	0.0014648661017417908	0.0012512397952377796	4.506441061338713e-05	573.2033678276028	572.8661246141137	469.14376321353063	468.50823948867344	0.0	0.0	572.6595744680851	468.56382978723406	564.0	547.0	505.0	472.0	0.0	0.0						13	13	13
63	14			0	SG 40x Cap1-wt FGDF	0	66	A01	A01	993	442.0	425.0	1.0	543.0359999999984	0.2161044613710555	0	0	1.4822919047437608	1.363653009524569	0.0014927410923904942	0.0013732658706189012	0.001495384145528078	0.0013733119703829288	9.291294314916481e-05	455.80558357867864	455.358062819609	436.1755471371806	435.26997661329125	0.0	0.0	455.7321248741188	436.27794561933536	458.0	457.0	422.0	420.0	0.0	0.0						14	14	14
63	15			0	SG 40x Cap1-wt FGDF	0	66	A01	A01	29302	1028.0	548.0	1.0	1277.1539999999954	0.662836202411383	0	0	41.32538337330334	44.8206759642344	0.001410326372715287	0.0015296114928753804	0.0014038300141692162	0.0015106431674212217	0.00016474487558433733	1085.2278508074744	1085.4589267166057	593.5151401693855	593.4435290228552	0.0	0.0	1082.9715377789912	594.0248105931336	1200.0	1200.0	550.0	553.0	0.0	0.0						15	15	15
63	16			0	SG 40x Cap1-wt FGDF	0	66	A01	A01	435	582.0	664.0	1.0	730.1179999999974	0.04891487686944788	0	0	0.6009613182395697	0.5414816509000957	0.0013815202718151028	0.001244785404368036	0.0013733119703829288	0.0012512397952377796	4.742626051372704e-05	631.7057434491164	632.2673166882714	639.4026254316474	639.2928197035451	0.0	0.0	632.5586206896552	639.3011494252873	595.0	597.0	683.0	684.0	0.0	0.0						16	16	16
63	17			0	SG 40x Cap1-wt FGDF	0	66	A01	A01	994	495.0	564.0	1.0	1657.7839999999949	0.06836783822821377	0	0	1.292393377283588	1.1520103758666664	0.0013001945445508935	0.0011589641608316563	0.0012970168609172106	0.0011596856638789177	3.402663807695871e-05	511.014864753179	511.1268262315059	619.28333943351	619.023683060254	0.0	0.0	511.0754527162978	619.0985915492957	490.0	565.0	690.0	570.0	0.0	0.0						17	17	17
63	18			0	SG 40x Cap1-wt FGDF	0	66	A01	A01	453	895.0	617.0	1.0	752.1559999999972	0.04935178123978648	0	0	0.6442664223723114	0.55829709302634	0.0014222216829410847	0.0012324439139654304	0.0013885709922760725	0.0012207217514514923	6.28804914969122e-05	863.4505707924778	864.6687438504428	652.9097153142911	653.1812616158303	0.0	0.0	865.719646799117	653.2097130242826	831.0	832.0	612.0	611.0	0.0	0.0						18	18	18
63	19			0	SG 40x Cap1-wt FGDF	0	66	A01	A01	1229	676.0	846.0	1.0	778.8759999999976	0.13708867819297268	0	0	1.8860151059925556	1.6517128248233348	0.0015345932514178647	0.0013439485962761064	0.001541161211207509	0.0013427939265966415	7.32533955573276e-05	675.0189805825243	675.1105824749411	823.7986084142395	823.2403436648344	0.0	0.0	675.1366965012205	821.7851912123677	674.0	674.0	843.0	847.0	0.0	0.0						19	19	19
63	20			0	SG 40x Cap1-wt FGDF	0	66	A01	A01	472	812.0	851.0	1.0	793.6399999999974	0.04469062159731097	0	0	0.6361486227251589	0.5712977796792984	0.0013477725057736418	0.0012103766518629204	0.0013580529484897852	0.0012054627295583487	4.421509058269415e-05	764.4485248260974	765.0029113247863	815.4347325497721	814.874172008547	0.0	0.0	765.5487288135594	814.7669491525423	794.0	717.0	867.0	812.0	0.0	0.0						20	20	20
63	21			0	SG 40x Cap1-wt FGDF	0	66	A01	A01	438	144.0	858.0	1.0	750.1819999999977	0.05058320822265851	0	0	0.5868314639665186	0.5084000914357603	0.0013397978629372572	0.0011607308023647495	0.0013427939265966415	0.0011596856638789177	3.6058943885505217e-05	186.72648083623693	187.85776457170297	834.0533309064434	834.3011285191188	0.0	0.0	187.54109589041096	834.3310502283105	150.0	250.0	799.0	819.0	0.0	0.0						21	21	21
63	22			0	SG 40x Cap1-wt FGDF	0	66	A01	A01	431	249.0	869.0	1.0	728.8059999999979	0.047825122059476255	0	0	0.5960784312337637	0.5345998320262879	0.0013830126014704495	0.0012403708399681855	0.0013733119703829288	0.001235980773344636	5.9667998678106585e-05	289.9482131886136	290.00853432282	858.3757167724759	858.5263022691594	0.0	0.0	289.8352668213457	858.5754060324826	287.0	295.0	795.0	922.0	0.0	0.0						22	22	22
63	23			0	SG 40x Cap1-wt FGDF	0	66	A01	A01	619	530.0	869.0	1.0	1035.657999999996	0.038936939770404154	0	0	0.8289616233669221	0.7199206529185176	0.0013391948681210374	0.0011630382115000283	0.0013427939265966415	0.0011596856638789177	3.623276883518458e-05	458.41109229466554	459.7456337431115	859.1312263004822	858.2833827893176	0.0	0.0	459.8077544426494	858.1147011308562	378.0	384.0	884.0	899.0	0.0	0.0						23	23	23
63	24			0	SG 40x Cap1-wt FGDF	0	66	A01	A01	653	646.0	994.0	1.0	1108.0279999999968	0.05921022804551843	0	0	0.8618142975028604	0.7625696191098541	0.0013197768721330174	0.0011677942099691486	0.0012970168609172106	0.0011596856638789177	3.9521846197539546e-05	670.5366950547991	672.2664732366183	945.0461410435737	944.8305752876438	0.0	0.0	672.5022970903523	944.9081163859112	607.0	633.0	944.0	915.0	0.0	0.0						24	24	24
64	1			0	SG 40x Cap1-wt FGDF	0	67	A01	A01	2061	91.0	75.0	1.0	920.3079999999964	0.14502339654505159	0	0	3.411612114869058	2.995086594251916	0.0016553188330271995	0.0014532200845472662	0.001678492408245802	0.0014648661017417908	0.00010539141045929377	109.69583146972	110.26761359873244	71.1873602290008	71.38565234890439	0.0	0.0	112.14313440077632	71.3178068898593	101.0	96.0	56.0	61.0	0.0	0.0						1	1	1
64	2			0	SG 40x Cap1-wt FGDF	0	67	A01	A01	8514	849.0	83.0	1.0	940.5499999999963	0.44514155752490003	0	0	12.783596548484638	13.382894633337855	0.001501479510040479	0.001571869231070925	0.001495384145528078	0.0015564202331006527	0.00013621113538129365	874.5703752687184	874.3017235088615	97.31137193487973	97.49913231658928	0.0	0.0	873.9036880432229	96.95571999060371	902.0	894.0	110.0	107.0	0.0	0.0						2	2	2
64	3			0	SG 40x Cap1-wt FGDF	0	67	A01	A01	520	433.0	211.0	1.0	874.2639999999967	0.03839621944916194	0	0	0.7399099715985358	0.6650644692126662	0.0014229037915356457	0.001278970133101281	0.0014038300141692162	0.001281757839024067	5.951938007994785e-05	489.5932563415137	489.5179075369967	183.87519076098164	183.56166112194563	0.0	0.0	489.94807692307694	182.74807692307692	506.0	475.0	244.0	243.0	0.0	0.0						3	3	3
64	4			0	SG 40x Cap1-wt FGDF	0	67	A01	A01	556	709.0	184.0	1.0	909.6899999999962	0.04072663346029887	0	0	0.7800259401556104	0.6714122223202139	0.0014029243527978604	0.0012075759394248452	0.0013885709922760725	0.0012054627295583487	4.3623904463772086e-05	659.2983235196307	660.2699938637758	229.96864179659227	230.00913615599646	0.0	0.0	660.6456834532374	230.0791366906475	652.0	608.0	166.0	280.0	0.0	0.0						4	4	4
64	5			0	SG 40x Cap1-wt FGDF	0	67	A01	A01	563	1223.0	309.0	1.0	915.727999999996	0.041523767378397324	0	0	0.774349584011361	0.6651255053002387	0.0013753989058816359	0.0011813952136771558	0.0013733119703829288	0.0011749446857720613	3.656802255298654e-05	1167.2516799022603	1168.846130904586	298.7746861883461	298.6492693110647	0.0	0.0	1169.1598579040854	298.64653641207815	1113.0	1129.0	266.0	255.0	0.0	0.0						5	5	5
64	6			0	SG 40x Cap1-wt FGDF	0	67	A01	A01	347	725.0	279.0	1.0	583.0739999999983	0.058530825672598465	0	0	0.5296864269766957	0.418509193463251	0.0015264738529587772	0.0012060783673292536	0.0015259021893143654	0.0012054627295583487	3.91431976343757e-05	720.2926569296806	720.6414846683924	327.57958113674994	326.7776643453531	0.0	0.0	720.749279538905	326.7377521613833	708.0	682.0	371.0	335.0	0.0	0.0						6	6	6
64	7			0	SG 40x Cap1-wt FGDF	0	67	A01	A01	11309	0.0	264.0	1.0	1128.2319999999968	0.5006419053521625	0	0	17.06037994567305	23.10783550236374	0.0015085666235452337	0.00204331377684709	0.0015259021893143654	0.0019073777366429567	0.0005688806457771059	34.31257311824495	31.70177142736395	309.6583325283618	297.6544937439414	0.0	0.0	35.18657706251658	308.1910867450703	4.0	5.0	300.0	294.0	0.0	0.0						7	7	7
64	8			0	SG 40x Cap1-wt FGDF	0	67	A01	A01	548	1225.0	309.0	1.0	873.765999999996	0.04314790756269437	0	0	0.7353170060086995	0.6449378193356097	0.0013418193540304735	0.0011768938309043972	0.0013427939265966415	0.0011749446857720613	3.514497952698048e-05	1227.61190313142	1228.101287086547	364.81236381746874	365.11579046988123	0.0	0.0	1228.0492700729926	365.08576642335765	1154.0	1257.0	367.0	415.0	0.0	0.0						8	8	8
64	9			0	SG 40x Cap1-wt FGDF	0	67	A01	A01	18737	407.0	302.0	1.0	1174.7079999999953	0.5713980757208423	0	0	26.267734792083502	28.70696573681198	0.0014019178519551424	0.001532100428927362	0.0013885709922760725	0.0015106431674212217	0.00014343013080929328	392.2443001738064	391.04148968458696	351.73440506176166	351.65308075060426	0.0	0.0	393.4633612638096	351.98185408549926	375.0	282.0	449.0	348.0	0.0	0.0						9	9	9
64	10			0	SG 40x Cap1-wt FGDF	0	67	A01	A01	7986	245.0	369.0	1.0	890.765999999996	0.49757009345794406	0	0	13.004440372344106	16.471381700597703	0.0016284047548640254	0.0020625321438264093	0.00158693827688694	0.0019684138242155313	0.0004414828161643086	271.6329111547605	269.4500051878175	392.48069219450724	391.04351930423957	0.0	0.0	274.359128474831	393.9787127473078	241.0	249.0	382.0	384.0	0.0	0.0						10	10	10
64	11			0	SG 40x Cap1-wt FGDF	0	67	A01	A01	412	855.0	381.0	1.0	692.8379999999978	0.05229421844259694	0	0	0.5733272295910865	0.48505378793925047	0.0013915709456094332	0.0011773150192700254	0.0013885709922760725	0.0011749446857720613	3.880162790164292e-05	818.8907726292816	819.295803447842	421.31791445985147	421.08144582861456	0.0	0.0	819.6480582524272	420.8980582524272	772.0	773.0	433.0	441.0	0.0	0.0						11	11	11
64	12			0	SG 40x Cap1-wt FGDF	0	67	A01	A01	511	1016.0	453.0	1.0	842.1679999999967	0.04270968281165115	0	0	0.7508659493178129	0.6234683755319566	0.0014694049888802601	0.0012200946683599933	0.0014343480579555035	0.0012207217514514923	4.854575452103653e-05	966.1427816615185	965.9162240877163	469.727971061616	468.0123840524731	0.0	0.0	965.5890410958904	467.18590998043055	960.0	1020.0	526.0	515.0	0.0	0.0						12	12	12
64	13			0	SG 40x Cap1-wt FGDF	0	67	A01	A01	455	528.0	461.0	1.0	757.1239999999971	0.04683238124646185	0	0	0.6166781107895076	0.5731746393721551	0.001355336507229687	0.0012597244821366046	0.0013580529484897852	0.0012664988171309233	5.328460893538625e-05	587.6099371504924	587.5947874237947	473.9217102984114	473.6852487820462	0.0	0.0	587.9802197802197	473.167032967033	535.0	547.0	485.0	502.0	0.0	0.0						13	13	13
64	14			0	SG 40x Cap1-wt FGDF	0	67	A01	A01	1440	323.0	527.0	1.0	920.1299999999967	0.10724659268637819	0	0	2.233203631127253	2.0372777900192887	0.0015508358549494814	0.0014147762430689504	0.0015716792549937963	0.0014343480579555035	0.00010772657971817341	325.29001797025	325.34064847617833	549.0578054430042	549.3439665051343	0.0	0.0	326.1638888888889	551.6229166666667	334.0	339.0	528.0	526.0	0.0	0.0						14	14	14
64	15			0	SG 40x Cap1-wt FGDF	0	67	A01	A01	488	542.0	580.0	1.0	800.7859999999968	0.04372368067377474	0	0	0.6437781336717308	0.6081940946169198	0.0013192174870322352	0.0012462993742149995	0.0013122758828103542	0.001235980773344636	4.965116816692676e-05	508.68554159753495	508.7328767123288	635.4524768902584	635.3768628631642	0.0	0.0	509.24590163934425	634.6188524590164	480.0	477.0	695.0	694.0	0.0	0.0						15	15	15
64	16			0	SG 40x Cap1-wt FGDF	0	67	A01	A01	2520	138.0	530.0	1.0	959.1039999999965	0.16407318184777656	0	0	4.032043945044279	3.7288471800275147	0.0016000174385096347	0.0014797012619156805	0.0016174563206732273	0.001495384145528078	0.00011043755237654977	133.31313200121102	133.37574988746573	552.1774409627611	552.4899496664893	0.0	0.0	134.38333333333333	554.0563492063492	135.0	133.0	537.0	532.0	0.0	0.0						16	16	16
64	17			0	SG 40x Cap1-wt FGDF	0	67	A01	A01	512	610.0	691.0	1.0	844.1999999999966	0.04060430627701336	0	0	0.6980392155237496	0.6381628136150539	0.0013633578428198234	0.0012464117453419021	0.0013580529484897852	0.001235980773344636	5.6705373692227654e-05	666.9450443754645	666.8266223518722	697.3408822629301	697.4405815121228	0.0	0.0	666.638671875	697.501953125	705.0	714.0	636.0	645.0	0.0	0.0						17	17	17
64	18			0	SG 40x Cap1-wt FGDF	0	67	A01	A01	516	49.0	865.0	1.0	844.2379999999964	0.04128495419450335	0	0	0.7297932400833815	0.601419088896364	0.0014143279846577162	0.0011655408699541938	0.0014038300141692162	0.0011596856638789177	3.512391742842367e-05	108.11196604428461	108.92756380981378	871.8617099128107	871.5730451108743	0.0	0.0	108.7751937984496	871.6821705426356	103.0	137.0	935.0	811.0	0.0	0.0						18	18	18
