ImageNumber	ObjectNumber	Metadata_ChannelNumber	Metadata_FileLocation	Metadata_Frame	Metadata_Plate	Metadata_Series	Metadata_Site	Metadata_Well	Metadata_Well	AreaShape_Area	AreaShape_Center_X	AreaShape_Center_Y	AreaShape_Center_Z	AreaShape_Perimeter	AreaShape_Solidity	Children_CaprinSG_Count	Children_SG_Count	Intensity_IntegratedIntensity_G3BP	Intensity_IntegratedIntensity_GFP	Intensity_MeanIntensity_G3BP	Intensity_MeanIntensity_GFP	Intensity_MedianIntensity_G3BP	Intensity_MedianIntensity_GFP	Intensity_StdIntensity_GFP	Location_CenterMassIntensity_X_G3BP	Location_CenterMassIntensity_X_GFP	Location_CenterMassIntensity_Y_G3BP	Location_CenterMassIntensity_Y_GFP	Location_CenterMassIntensity_Z_G3BP	Location_CenterMassIntensity_Z_GFP	Location_Center_X	Location_Center_Y	Location_MaxIntensity_X_G3BP	Location_MaxIntensity_X_GFP	Location_MaxIntensity_Y_G3BP	Location_MaxIntensity_Y_GFP	Location_MaxIntensity_Z_G3BP	Location_MaxIntensity_Z_GFP	Mean_CaprinSG_Distance_Centroid_Cytoplasm_Norm	Mean_CaprinSG_Distance_Minimum_Cytoplasm_Norm	Mean_CaprinSG_Location_Center_X	Mean_CaprinSG_Location_Center_Y	Mean_CaprinSG_Number_Object_Number	Number_Object_Number	Parent_cell	Parent_nuclei
1	15			0	SG 40x Cap1-wt FGDF	0	100	A01	A01	24089	981.0	831.0	1.0	1029.3199999999958	0.7380434449584853	1	3	33.87614251137711	44.346929111517966	0.0014062909423959945	0.0018409618129236567	0.0014038300141692162	0.0017547875177115202	0.000372650852582353	1008.3528901977547	1008.9717232637231	882.2019663317377	884.2519196387404	0.0	0.0	1006.7101166507534	882.3934575947528	1008.0	1023.0	958.0	954.0	0.0	0.0	65.7241746410389	13.35429653693251	1052.6060606060605	835.3484848484849	38.0	15	15	15
1	16			0	SG 40x Cap1-wt FGDF	0	100	A01	A01	514	301.0	918.0	1.0	853.0279999999966	0.0410297345839154	0	0	0.683314259396866	0.6332188905216753	0.0013294051739238637	0.0012319433667736875	0.0013275349047034979	0.001235980773344636	3.777474022990369e-05	244.0275563296934	244.57624463829583	959.3218105893125	959.1066798399922	0.0	0.0	244.66342412451363	959.0369649805448	236.0	241.0	897.0	1024.0	0.0	0.0						16	16	16
2	1			0	SG 40x Cap1-wt FGDF	0	10	A01	A01	5145	841.0	129.0	1.0	1152.2559999999953	0.25581742243436756	0	0	7.449225602904335	9.569771875394508	0.0014478572600397151	0.0018600139699503418	0.0014496070798486471	0.0016479743644595146	0.00047913938751607235	823.4872374202403	826.9012046463793	102.71081454776366	108.00291315544004	0.0	0.0	823.0275996112731	102.96754130223518	858.0	858.0	128.0	137.0	0.0	0.0						1	1	1
2	2			0	SG 40x Cap1-wt FGDF	0	10	A01	A01	499	506.0	125.0	1.0	817.7859999999968	0.043071080229597346	0	0	0.6723277636338025	0.6430914776865393	0.0013473502277230511	0.00128876047632573	0.0013275349047034979	0.001281757839024067	6.172749596731514e-05	443.9536324640839	444.6578241784316	115.6899525657611	115.72456993712184	0.0	0.0	445.0440881763527	114.98196392785572	387.0	448.0	79.0	173.0	0.0	0.0						2	2	2
2	3			0	SG 40x Cap1-wt FGDF	0	10	A01	A01	391	1124.0	124.0	1.0	643.4619999999975	0.06657585561042058	0	0	0.5487907223869115	0.5189135575201362	0.0014035568347491342	0.0013271446483890952	0.0013885709922760725	0.0013275349047034979	5.2119925213338676e-05	1144.1755317669956	1144.8048048931103	146.41798971222022	145.78466198135678	0.0	0.0	1145.081841432225	145.16368286445012	1114.0	1120.0	189.0	190.0	0.0	0.0						3	3	3
2	4			0	SG 40x Cap1-wt FGDF	0	10	A01	A01	33219	288.0	114.0	1.0	1556.419999999994	0.6721296549212419	0	0	45.77471579005942	57.78793010022491	0.0013779679036111689	0.001739604747289952	0.0013733119703829288	0.0017090104520320892	0.0001656748975182337	342.57647692581554	342.0844240443692	208.96824236977497	207.0335789721615	0.0	0.0	341.7313585598603	208.46958066166954	474.0	438.0	324.0	272.0	0.0	0.0						4	4	4
2	5			0	SG 40x Cap1-wt FGDF	0	10	A01	A01	41222	871.0	321.0	1.0	1320.8979999999945	0.8166006339144214	4	2	57.271396950120106	99.97613526578061	0.0013893405693590826	0.0024253101563674884	0.0013580529484897852	0.00221255817450583	0.0008491163729050326	900.4012047059626	901.5893017307527	229.1702172046271	228.22404235496182	0.0	0.0	899.9622531657852	229.4367328125758	875.0	878.0	273.0	230.0	0.0	0.0	28.466986945420025	5.467563780367991	875.4083333333333	231.45833333333334	2.5	5	5	5
2	6			0	SG 40x Cap1-wt FGDF	0	10	A01	A01	2821	180.0	216.0	1.0	629.0159999999975	0.387952967063192	0	0	4.458518347935751	4.731746393954381	0.00158047442323139	0.0016773294554960586	0.00158693827688694	0.001678492408245802	0.00011732347473323367	190.2162846650627	190.6140053854464	242.13193857400518	242.92422644673405	0.0	0.0	191.03225806451613	243.26834455866714	188.0	192.0	225.0	221.0	0.0	0.0						6	6	6
2	7			0	SG 40x Cap1-wt FGDF	0	10	A01	A01	492	517.0	189.0	1.0	830.4679999999973	0.04489870414309181	0	0	0.6961013197433203	0.6861066604033113	0.0014148400807791064	0.0013945257325270555	0.0014038300141692162	0.0013885709922760725	6.79383329333372e-05	562.1573686402595	562.8130504403523	238.88154058615928	238.33771461613736	0.0	0.0	563.3475609756098	237.54674796747966	566.0	579.0	308.0	308.0	0.0	0.0						7	7	7
2	8			0	SG 40x Cap1-wt FGDF	0	10	A01	A01	333	1335.0	260.0	1.0	549.5579999999982	0.061524249422632786	0	0	0.4692912183236331	0.4338292514439672	0.0014092829379088081	0.0013027905448767785	0.0014038300141692162	0.0012970168609172106	4.42179240737786e-05	1301.4433750609658	1301.4705427174563	280.61807836124206	280.4611163870423	0.0	0.0	1301.1561561561562	280.56756756756755	1339.0	1334.0	290.0	258.0	0.0	0.0						8	8	8
2	9			0	SG 40x Cap1-wt FGDF	0	10	A01	A01	2435	206.0	314.0	1.0	594.1499999999978	0.35320568610385833	4	8	4.1383077735081315	4.263019759440795	0.0016995103792641197	0.001750726800591702	0.0016937514301389456	0.0017395284958183765	0.0001606371954240266	246.54579578472294	246.21449510875985	334.57301883453044	334.1870733811302	0.0	0.0	245.8106776180698	333.2965092402464	269.0	272.0	350.0	348.0	0.0	0.0	37.32308083816554	5.2682611592843145	282.8187943262411	332.3142469753859	6.75	9	9	9
2	10			0	SG 40x Cap1-wt FGDF	0	10	A01	A01	26282	1054.0	392.0	1.0	1145.0199999999954	0.7054244839895859	7	3	37.64730295911431	50.536491939099506	0.001432436761247786	0.0019228556403279623	0.0014190890360623598	0.0017853055614978075	0.00037622627761525236	1091.5832193046738	1092.136385389816	398.67860738581464	397.82034862672856	0.0	0.0	1090.015904421277	399.0006087816757	1190.0	1099.0	392.0	361.0	0.0	0.0	106.61793020766466	10.449132372973429	1105.6491396558624	370.657717531457	11.857142857142858	10	10	10
2	11			0	SG 40x Cap1-wt FGDF	0	10	A01	A01	427	722.0	383.0	1.0	723.4239999999977	0.06297935103244837	0	0	0.5656672006007284	0.559990844456479	0.0013247475423904646	0.0013114539682821521	0.0013275349047034979	0.0013122758828103542	4.3597498321229614e-05	762.3381888807963	763.106079184719	409.2360605324917	409.1406850322897	0.0	0.0	762.9812646370024	409.2927400468384	753.0	793.0	453.0	397.0	0.0	0.0						11	11	11
2	12			0	SG 40x Cap1-wt FGDF	0	10	A01	A01	1000	73.0	335.0	1.0	807.4239999999978	0.11872254541137361	0	0	1.6005035473499447	1.5479972530156374	0.0016005035473499447	0.0015479972530156375	0.0016174563206732273	0.0015564202331006527	0.00011658261813090587	62.41461926417451	62.5241995899377	367.6613181553833	367.7337552243514	0.0	0.0	61.445	369.342	61.0	71.0	338.0	338.0	0.0	0.0						12	12	12
2	13			0	SG 40x Cap1-wt FGDF	0	10	A01	A01	451	1185.0	512.0	1.0	739.5059999999971	0.051168595416383036	0	0	0.6133058669511229	0.5742580299265683	0.0013598799710667912	0.0012732994011675572	0.0013580529484897852	0.0012664988171309233	4.0895167596569714e-05	1237.1553753141095	1236.3462560450657	471.62727340581694	472.45145347292345	0.0	0.0	1236.7117516629712	472.3414634146341	1282.0	1185.0	427.0	511.0	0.0	0.0						13	13	13
2	14			0	SG 40x Cap1-wt FGDF	0	10	A01	A01	421	415.0	555.0	1.0	706.4939999999978	0.05785351106225094	0	0	0.5984588386490941	0.5397573814261705	0.0014215174314705322	0.001282084041392329	0.0014038300141692162	0.001281757839024067	4.057523382014382e-05	434.60680775114736	433.83925592966386	519.817185109638	518.9198823961779	0.0	0.0	433.6413301662708	519.0451306413302	474.0	482.0	550.0	505.0	0.0	0.0						14	14	14
2	15			0	SG 40x Cap1-wt FGDF	0	10	A01	A01	411	1039.0	512.0	1.0	686.111999999998	0.05803855115441645	0	0	0.5913176164031029	0.5611810481641442	0.0014387289936815156	0.0013654040101317376	0.0014343480579555035	0.0013427939265966415	8.799702932685956e-05	985.463382535095	985.835223101395	522.4627632122213	522.823313483971	0.0	0.0	985.6204379562043	521.4963503649635	927.0	987.0	534.0	557.0	0.0	0.0						15	15	15
2	16			0	SG 40x Cap1-wt FGDF	0	10	A01	A01	380	205.0	474.0	1.0	622.493999999998	0.05684367988032908	0	0	0.5448844127822667	0.47522697784006596	0.0014339063494270177	0.0012505973101054368	0.0014343480579555035	0.0012512397952377796	3.88188777922197e-05	215.3547845081072	216.2898150526586	519.8105239575457	520.3343501155921	0.0	0.0	216.4	520.5894736842105	177.0	206.0	529.0	474.0	0.0	0.0						16	16	16
2	17			0	SG 40x Cap1-wt FGDF	0	10	A01	A01	504	762.0	604.0	1.0	821.3079999999966	0.04428433353835341	0	0	0.705836575711146	0.6762188142165542	0.0014004693962522737	0.001341703996461417	0.0013885709922760725	0.0013427939265966415	5.9181633985515136e-05	709.5797609010529	710.1776107951981	557.3548003545409	557.4186749706653	0.0	0.0	710.8611111111111	557.0912698412699	662.0	682.0	506.0	498.0	0.0	0.0						17	17	17
2	18			0	SG 40x Cap1-wt FGDF	0	10	A01	A01	488	347.0	645.0	1.0	809.4679999999972	0.06537173476222372	0	0	0.6469825282692909	0.6194705117959529	0.0013257838694042848	0.0012694067864671165	0.0013122758828103542	0.0012664988171309233	4.3309541691218257e-05	317.2800471698113	317.9576323373648	643.9549528301886	644.1373746828583	0.0	0.0	318.36475409836066	644.0737704918033	318.0	293.0	595.0	684.0	0.0	0.0						18	18	18
2	19			0	SG 40x Cap1-wt FGDF	0	10	A01	A01	3398	83.0	802.0	1.0	1050.6899999999964	0.2195515926859211	0	0	4.919905392918736	5.3192645139060915	0.0014478826936194043	0.0015654103925562364	0.0014496070798486471	0.0015716792549937963	8.921706854583152e-05	87.60385638875277	87.4744089180087	791.0208699050324	791.329898622482	0.0	0.0	87.96851088875809	790.5738669805768	99.0	96.0	788.0	784.0	0.0	0.0						19	19	19
2	20			0	SG 40x Cap1-wt FGDF	0	10	A01	A01	8563	1078.0	779.0	1.0	1305.9879999999948	0.3239327394125101	0	0	12.05891508073546	14.167635611258447	0.0014082582133289104	0.0016545177637812037	0.0014038300141692162	0.0016174563206732273	0.00018597509177040714	1018.2295360764083	1017.7299014729514	772.7620643796321	775.1934697288891	0.0	0.0	1018.4266028261123	773.2635758495854	922.0	994.0	713.0	831.0	0.0	0.0						20	20	20
2	21			0	SG 40x Cap1-wt FGDF	0	10	A01	A01	21908	1307.0	669.0	1.0	1231.1919999999952	0.6158516873515397	0	0	31.334996559424326	38.842679475201294	0.0014302992769501702	0.0017729906643783684	0.0014190890360623598	0.0017395284958183765	0.00019748083502754162	1277.349032572549	1277.077473085437	705.0489652253987	705.00426468884	0.0	0.0	1278.3523826912544	705.0399853934636	1302.0	1282.0	674.0	692.0	0.0	0.0						21	21	21
2	22			0	SG 40x Cap1-wt FGDF	0	10	A01	A01	6043	442.0	692.0	1.0	945.2059999999965	0.4089324987311791	0	0	8.802563513629138	9.774853129638359	0.001456654561249237	0.0016175497484094588	0.0014648661017417908	0.0016174563206732273	9.194065619917249e-05	435.4005245494699	435.55357753338694	711.6106303607708	711.219255535869	0.0	0.0	435.96177395333444	711.4246235313586	434.0	447.0	728.0	720.0	0.0	0.0						22	22	22
2	23			0	SG 40x Cap1-wt FGDF	0	10	A01	A01	458	900.0	828.0	1.0	757.2959999999973	0.05186275619975088	0	0	0.6197299151681364	0.6492713815532625	0.0013531220855199483	0.001417623103828084	0.0013580529484897852	0.0014190890360623598	6.363673924026172e-05	846.402496676023	846.6570152761457	826.8127985423746	826.9282726204465	0.0	0.0	847.3078602620087	827.2183406113537	797.0	806.0	790.0	780.0	0.0	0.0						23	23	23
2	24			0	SG 40x Cap1-wt FGDF	0	10	A01	A01	2037	524.0	958.0	1.0	862.7099999999972	0.19882869692532942	0	0	2.964614327531308	3.248889905400574	0.0014553825859260226	0.0015949385888073511	0.0014648661017417908	0.0016021972987800837	0.00010502663346038195	509.53540141852733	509.5126951473821	936.6684218111444	936.8764207480884	0.0	0.0	509.693176239568	935.5778105056455	507.0	510.0	953.0	954.0	0.0	0.0						24	24	24
2	25			0	SG 40x Cap1-wt FGDF	0	10	A01	A01	688	665.0	917.0	1.0	1154.8239999999964	0.06712850034149676	0	0	0.8857251848094165	0.8753032728563994	0.001287391256990431	0.0012722431291517433	0.001281757839024067	0.0012664988171309233	5.1271151023750334e-05	646.2715260310788	646.2332339661455	897.7547806911759	897.8225162561233	0.0	0.0	646.5203488372093	897.1802325581396	608.0	612.0	943.0	958.0	0.0	0.0						25	25	25
2	26			0	SG 40x Cap1-wt FGDF	0	10	A01	A01	21692	1153.0	858.0	1.0	1108.039999999996	0.695892080907239	0	0	30.646860449109226	48.178591581759974	0.0014128185713216499	0.002221030406682647	0.0013885709922760725	0.0020599679555743933	0.0005282275695522757	1080.7866231636262	1080.314988926702	870.3938072396414	870.5703835841124	0.0	0.0	1081.777659966808	869.9727088327494	1032.0	1016.0	926.0	917.0	0.0	0.0						26	26	26
2	27			0	SG 40x Cap1-wt FGDF	0	10	A01	A01	508	798.0	917.0	1.0	856.041999999998	0.11335490349213435	0	0	0.64571602945216	0.6398107879795134	0.0012710945461656693	0.0012594700550777823	0.0012664988171309233	0.0012512397952377796	4.495982403016024e-05	763.2119242857481	763.3959217743859	899.1734291183212	899.2589792511328	0.0	0.0	763.7795275590552	899.3720472440945	727.0	722.0	875.0	883.0	0.0	0.0						27	27	27
2	28			0	SG 40x Cap1-wt FGDF	0	10	A01	A01	6579	279.0	923.0	1.0	957.0979999999967	0.3623695298945223	0	0	9.59507133369334	11.048920421628281	0.001458439175207986	0.0016794224687077491	0.0014496070798486471	0.0016479743644595146	0.0001612997584992209	300.65184880083586	300.76144296780376	917.1873259617724	916.9618280022814	0.0	0.0	300.06931144550845	917.9589603283174	313.0	310.0	896.0	913.0	0.0	0.0						28	28	28
2	29			0	SG 40x Cap1-wt FGDF	0	10	A01	A01	444	783.0	954.0	1.0	756.4879999999979	0.08585516774630185	0	0	0.5649347675498575	0.5576867321506143	0.0012723756025897692	0.0012560511985374196	0.0012664988171309233	0.0012512397952377796	4.3291608980668386e-05	753.2002268859898	753.5038579402429	962.06717445912	962.1380102878406	0.0	0.0	753.9099099099099	962.2612612612612	718.0	718.0	930.0	929.0	0.0	0.0						29	29	29
3	1			0	SG 40x Cap1-wt FGDF	0	11	A01	A01	470	882.0	313.0	1.0	768.8499999999972	0.052402720481659046	0	0	0.659205004805699	0.5816281375009567	0.0014025638400121255	0.0012375066755339504	0.0013885709922760725	0.001235980773344636	3.4755323600085715e-05	936.4183467975279	935.8989427289661	329.2177264415176	328.08232547157434	0.0	0.0	935.7978723404256	327.9595744680851	975.0	965.0	382.0	384.0	0.0	0.0						1	1	1
3	2			0	SG 40x Cap1-wt FGDF	0	11	A01	A01	29782	757.0	314.0	1.0	1247.5039999999954	0.6877265904629951	0	0	41.12852673185989	40.41959257470444	0.0013809860564052076	0.0013571819412633282	0.0013427939265966415	0.0013275349047034979	0.00011277545138059889	720.2513068764891	719.7079208032925	415.99745748060184	416.1807302508439	0.0	0.0	717.7175810892485	418.198811362568	760.0	754.0	302.0	309.0	0.0	0.0						2	2	2
3	3			0	SG 40x Cap1-wt FGDF	0	11	A01	A01	10223	1075.0	447.0	1.0	900.6519999999967	0.5416158940397351	0	0	15.893644613679498	13.158419162267819	0.0015546947680406436	0.0012871387227103414	0.001541161211207509	0.001281757839024067	4.290650341804081e-05	1079.4557042598335	1079.7896645974834	497.43839322574144	496.61197304534073	0.0	0.0	1079.866477550621	496.5570771789103	1124.0	1127.0	559.0	556.0	0.0	0.0						3	3	3
3	4			0	SG 40x Cap1-wt FGDF	0	11	A01	A01	54529	581.0	1039.0	1.0	2078.5279999999934	0.5881991262607196	0	3	71.97058058902621	72.42220185999759	0.0013198588015372777	0.0013281410233086537	0.0013275349047034979	0.0013122758828103542	7.470769498288945e-05	545.4014725038757	542.8482159054348	880.5403409919704	886.3574577413584	0.0	0.0	542.5705954629647	887.1414843477783	555.0	529.0	738.0	933.0	0.0	0.0						4	4	4
3	5			0	SG 40x Cap1-wt FGDF	0	11	A01	A01	12562	1144.0	899.0	1.0	1004.7219999999966	0.5701706608569354	0	0	19.14367894572206	16.410086209652945	0.0015239355951060388	0.0013063275123111721	0.0015106431674212217	0.0012970168609172106	5.3438759835357596e-05	1116.8226714735836	1116.854922891667	823.6415536342412	823.3923556514341	0.0	0.0	1116.7426365228466	823.1007801305525	1136.0	1130.0	894.0	885.0	0.0	0.0						5	5	5
3	6			0	SG 40x Cap1-wt FGDF	0	11	A01	A01	42813	1391.0	911.0	1.0	2951.4720000000443	0.35236457013053285	0	3	57.24577705236152	56.787792769260705	0.001337112023272406	0.001326414705095665	0.0013122758828103542	0.0012970168609172106	0.00010432022517190799	1339.2096112540723	1338.903066379191	741.107816607412	741.4767553528225	0.0	0.0	1340.088197510102	735.8189335015065	1268.0	1277.0	906.0	909.0	0.0	0.0						6	6	6
4	1			0	SG 40x Cap1-wt FGDF	0	12	A01	A01	15479	908.0	172.0	1.0	1123.7279999999957	0.5729991856074628	0	0	22.32425421010703	29.875898367958143	0.0014422284521033032	0.001930092277793019	0.0014343480579555035	0.001937895780429244	0.0003265102432685364	944.2208910336154	943.6608564101542	114.98142882530655	116.45146602230841	0.0	0.0	941.969119452161	116.36184508043155	977.0	981.0	15.0	0.0	0.0	0.0						1	1	1
4	2			0	SG 40x Cap1-wt FGDF	0	12	A01	A01	15553	934.0	269.0	1.0	1227.9559999999951	0.580574116241741	0	0	22.917738607618958	27.203982598381117	0.0014735252753564558	0.0017491148073285616	0.0014648661017417908	0.0017090104520320892	0.00025910695377204127	972.5939467905619	964.3693802995602	226.8047544666339	231.79167248612166	0.0	0.0	968.7284125249148	230.65524336140936	1043.0	950.0	149.0	196.0	0.0	0.0						2	2	2
4	3			0	SG 40x Cap1-wt FGDF	0	12	A01	A01	14241	1314.0	375.0	1.0	1020.3779999999966	0.5748017194405763	6	3	22.187167157419026	23.19262988702394	0.0015579781726998824	0.001628581552350533	0.0015564202331006527	0.0016174563206732273	0.00014822771050014455	1316.6044664643791	1316.230973288884	310.6285697190441	312.5485111475602	0.0	0.0	1317.0373569271821	312.26093673197107	1345.0	1307.0	217.0	411.0	0.0	0.0	78.86747751847565	3.76468160706127	1355.6659864282412	257.39432490167786	3.5	3	3	3
4	4			0	SG 40x Cap1-wt FGDF	0	12	A01	A01	28650	260.0	430.0	1.0	1232.1979999999946	0.7373473510828584	0	0	42.06799419177696	52.2793163836468	0.0014683418566065257	0.0018247579889580036	0.0014190890360623598	0.0016479743644595146	0.00041030639679214074	326.64056090007495	327.25390404611625	522.3010461651854	520.588855339487	0.0	0.0	325.7471553228621	523.109109947644	284.0	291.0	458.0	455.0	0.0	0.0						4	4	4
