ImageNumber	ObjectNumber	Metadata_ChannelNumber	Metadata_FileLocation	Metadata_Frame	Metadata_Plate	Metadata_Series	Metadata_Site	Metadata_Well	Metadata_Well	AreaShape_Area	AreaShape_Center_X	AreaShape_Center_Y	AreaShape_Center_Z	AreaShape_Compactness	AreaShape_Eccentricity	AreaShape_EulerNumber	AreaShape_Extent	AreaShape_FormFactor	AreaShape_MajorAxisLength	AreaShape_MaxFeretDiameter	AreaShape_MaximumRadius	AreaShape_MeanRadius	AreaShape_MedianRadius	AreaShape_MinFeretDiameter	AreaShape_MinorAxisLength	AreaShape_Orientation	AreaShape_Perimeter	AreaShape_Solidity	Children_Cytoplasm_Norm_Count	Children_cytoplasm_nucplus_Count	Location_Center_X	Location_Center_Y	Location_Center_Z	Number_Object_Number	Parent_nuclei
85	18			0	SG 40x Cap1-wt FGDF	0	86	A01	A01	12292	428.0	892.0	1.0	1.036792054238575	0.6278729596513412	1.0	0.790990990990991	0.7712925970814344	141.9121999430343	139.83204210766573	54.00925846556311	19.565461448168964	17.46424919657298	108.8575042796951	110.45251308155024	-82.07391228625671	447.5139999999988	0.9772230393131134	1	0	430.8520989261308	887.7070452326717	0	18	18
85	19			0	SG 40x Cap1-wt FGDF	0	86	A01	A01	10092	920.0	965.0	1.0	1.0112101666866258	0.4746149500835211	1.0	0.7316224445411048	0.7330790195394454	120.80552993942877	120.10412149464314	50.60632371551998	18.246153307897874	16.1245154965971	104.9326713171898	106.33224576564993	59.79946864464532	415.9279999999989	0.9653259361997226	1	0	916.3237217598097	961.8962544589774	0	19	19
86	1			0	SG 40x Cap1-wt FGDF	0	87	A01	A01	44865	1098.0	99.0	1.0	1.2586445338206182	0.6747572034197358	1.0	0.5824278537212291	0.3914035545806767	304.4516924175454	339.8352542041511	77.79460135510689	27.741151827310432	25.495097567963924	242.0	224.69746000393275	12.159812048561207	1200.1799999999955	0.7456187730071544	1	1	1129.7308592443999	113.23082581076564	0	1	1
86	2			0	SG 40x Cap1-wt FGDF	0	87	A01	A01	11526	691.0	201.0	1.0	1.278453178744347	0.8603202058247685	1.0	0.5930842852732324	0.5472706229036334	172.26319945009422	181.69479904499192	44.77722635447622	16.223667764152676	14.317821063276353	94.48329367409434	87.81185546816963	-56.67882465202958	514.4499999999985	0.9413205929192697	1	1	684.0500607322575	208.67595002602812	0	2	2
86	3			0	SG 40x Cap1-wt FGDF	0	87	A01	A01	7339	421.0	244.0	1.0	1.0701757351735466	0.7072361976791286	1.0	0.8047149122807018	0.8252379565936349	115.29680647546769	113.86395390991831	38.47076812334269	15.132335938516274	13.601470508735444	78.70173860562001	81.5122296682204	-89.54710718737286	334.29799999999926	0.9707029958336088	1	0	418.2208747785802	235.02970431938957	0	3	3
86	4			0	SG 40x Cap1-wt FGDF	0	87	A01	A01	9942	1238.0	309.0	1.0	1.0584026350295803	0.6875076509485851	1.0	0.7328615656789031	0.8250679753053655	132.23035799718113	133.6600164596728	46.51881339845203	17.66332792759425	15.811388300841896	96.32486414241545	96.02266239297047	-78.0378088843664	389.1319999999989	0.9750882699097685	1	0	1234.7332528666263	305.5816737075035	0	4	4
86	5			0	SG 40x Cap1-wt FGDF	0	87	A01	A01	12501	208.0	316.0	1.0	1.3796731582915664	0.8940330493271287	1.0	0.6519086357947435	0.6309758137196556	190.89124870396694	187.9627622695517	43.08131845707603	16.59231058897885	15.231546211727817	87.80904106245377	85.51947259233278	75.05003886809826	498.96599999999864	0.9573441568387195	1	1	215.60859131269498	347.0314374850012	0	5	5
86	6			0	SG 40x Cap1-wt FGDF	0	87	A01	A01	39679	964.0	339.0	1.0	1.1581954585591283	0.8108649070960142	1.0	0.6747440737339727	0.6608804920928941	294.6203875200955	314.5059617876901	85.58621384311844	31.78844904210201	28.30194339616981	177.87443849437577	172.42168353743926	19.46197858644124	868.607999999997	0.9417558683217431	1	1	964.921621008594	341.9856347186169	0	6	6
86	7			0	SG 40x Cap1-wt FGDF	0	87	A01	A01	38199	699.0	370.0	1.0	1.3321445583687406	0.8730866163233613	1.0	0.5318491291090598	0.5234918322770244	322.8695419245611	326.43529220965064	70.9365914038728	28.192120508171605	26.0	169.3998507986276	157.41993164003762	-34.17176322244859	957.5819999999967	0.8671539806133799	1	1	687.8425089662034	370.50043194848035	0	7	7
86	8			0	SG 40x Cap1-wt FGDF	0	87	A01	A01	15439	368.0	404.0	1.0	1.12762918861712	0.7597700497058496	1.0	0.7045910916392845	0.7445992851282718	176.19077460741198	183.69812192834198	54.74486277268398	20.66252746014866	18.439088914585774	118.22103065235528	114.5578097276302	-27.114453022921197	510.4499999999982	0.9712811802082353	1	1	386.1093335060561	397.43474318284865	0	8	8
86	9			0	SG 40x Cap1-wt FGDF	0	87	A01	A01	11225	1098.0	526.0	1.0	1.1373032562220502	0.7999450347056212	1.0	0.7360173103403056	0.7648620884585906	154.32823880490642	154.65122049308243	46.57252408878007	18.0129961320838	16.278820596099706	93.77119332315071	92.60825246655328	18.248262269487427	429.4439999999986	0.9804777918504605	1	0	1086.1524276169266	523.5643652561247	0	9	9
86	10			0	SG 40x Cap1-wt FGDF	0	87	A01	A01	16880	539.0	702.0	1.0	1.0940820771762463	0.7255872128748101	1.0	0.7294727744165946	0.5961700400536207	178.31209541804327	187.3846311734236	58.52349955359813	20.716915727333554	18.384776310850235	126.68960908758662	122.70194103865401	-74.62797119758385	596.4939999999979	0.9517097510782849	1	1	537.0854857819905	697.4526658767772	0	10	10
86	11			0	SG 40x Cap1-wt FGDF	0	87	A01	A01	15139	965.0	743.0	1.0	1.1971807459706219	0.7408482606052317	1.0	0.6665639309616062	0.5926103641981928	178.0013400641903	175.80102388780332	47.53945729601885	17.69689069357523	16.1245154965971	122.5608547809659	119.55859282771333	-65.71703087064013	566.5899999999982	0.8940794330429646	1	1	951.5394015456767	734.8494616553273	0	11	11
86	12			0	SG 40x Cap1-wt FGDF	0	87	A01	A01	16888	571.0	853.0	1.0	1.2005006212612157	0.8008176664855267	1.0	0.6748181890833533	0.6423380251196773	194.55505972661987	204.02205763103166	51.03920062069938	20.061943777113246	18.027756377319946	123.95986172976015	116.52062598461187	-86.10526870567416	574.7939999999984	0.9054742373063105	1	1	566.6934509711037	846.1248815727143	0	12	12
86	13			0	SG 40x Cap1-wt FGDF	0	87	A01	A01	13259	474.0	886.0	1.0	1.1787459263129705	0.8182520836563	1.0	0.7572244431753283	0.7046315878617774	172.63543259743633	171.0263137648707	48.33218389437829	18.737051866650663	17.0	98.83847906468526	99.24113090582327	83.66660038043803	486.2719999999989	0.9698986869536593	1	1	477.60208160494756	876.2457953088468	0	13	13
86	14			0	SG 40x Cap1-wt FGDF	0	87	A01	A01	11346	1235.0	960.0	1.0	1.0450737190066632	0.6607621242954402	1.0	0.7212968849332486	0.8359046597076506	138.7320499629495	137.3062270984095	50.21951811795888	19.183512796101567	17.08800749063506	101.13994979143429	104.13163489319857	55.28681013777888	412.99799999999874	0.9799196787148591	1	0	1241.202273929138	970.7084435043187	0	14	14
87	1			0	SG 40x Cap1-wt FGDF	0	88	A01	A01	6467	405.0	103.0	1.0	1.0401534425863868	0.6365156300223438	1.0	0.773194643711143	0.8071942427361699	103.48239899446874	102.1077861869505	38.63935817272331	14.441118737955382	13.0	79.06230948111626	79.81222851953292	7.198346760938565	317.29799999999926	0.9704381752701078	1	0	396.659965981135	101.31606618215555	0	1	1
87	2			0	SG 40x Cap1-wt FGDF	0	88	A01	A01	10630	1042.0	161.0	1.0	1.175417085540939	0.8251483622823307	1.0	0.6981937602627257	0.7562793026247568	155.03065606724599	154.76756766196203	44.64302857109943	17.20307462516892	15.652475842498529	89.44271909999159	87.57931088682668	63.1438313125012	420.27199999999885	0.9779208831646736	1	0	1035.0534336782691	149.47958607714017	0	2	2
87	3			0	SG 40x Cap1-wt FGDF	0	88	A01	A01	8696	638.0	225.0	1.0	1.1469144560183457	0.8101845150649426	1.0	0.6695926695926696	0.7707141243669647	137.25496739328796	137.64446955835166	39.824615503479755	15.795742849157314	14.317821063276353	80.61017305526642	80.4554212537944	-47.298163597734614	376.5459999999989	0.9791690124985925	1	0	637.1183302667894	226.9389374425023	0	3	3
87	4			0	SG 40x Cap1-wt FGDF	0	88	A01	A01	32866	1279.0	384.0	1.0	1.1918454716953157	0.8003230807696808	1.0	0.6217202958591075	0.6786243476055275	270.3081251032833	289.35963782117227	75.66372975210778	30.881949395667622	29.410882339705484	171.3970999158035	162.06836789286226	-59.44515259726542	780.1239999999971	0.9392029948418994	1	1	1301.643370048074	355.5799306273961	0	4	4
87	5			0	SG 40x Cap1-wt FGDF	0	88	A01	A01	11129	1071.0	333.0	1.0	1.0683818486495082	0.7126671611955667	1.0	0.7719894561598224	0.8138053648801945	142.20192991573543	144.05901568454507	50.21951811795888	18.68467530155133	16.97056274847714	101.10272093764577	99.75498499996209	-67.88158364163826	414.54599999999897	0.9795792623888743	1	0	1067.7643094617665	342.2190673016444	0	5	5
87	6			0	SG 40x Cap1-wt FGDF	0	88	A01	A01	12299	835.0	347.0	1.0	1.1515320518990069	0.7984700358155079	1.0	0.6870565890173733	0.6270882098066153	162.40339702190474	170.3437700651245	49.57822102496216	17.673229369186284	15.231546211727817	99.82306509181295	97.77245638324507	-30.075507829706574	496.44999999999845	0.951493114652638	1	1	834.3775103666965	348.36515163834457	0	6	6
87	7			0	SG 40x Cap1-wt FGDF	0	88	A01	A01	15427	1115.0	533.0	1.0	1.710289579187635	0.8863148812968917	1.0	0.3895608696750082	0.40396924748032637	234.73682480538415	214.35018077902336	49.040799340956916	15.356004678916799	13.341664064126334	122.65344244605181	108.70264984576757	-45.4530808181965	692.7419999999977	0.6963056577373562	1	1	1145.4844752706294	511.2584429895638	0	7	7
87	8			0	SG 40x Cap1-wt FGDF	0	88	A01	A01	11348	892.0	545.0	1.0	1.0840658908509306	0.7440886042543609	1.0	0.7695646276956463	0.8065787332181164	146.91307551343823	146.972786596703	49.47726750741192	18.741749046024196	17.0	99.27794194128704	98.14982631601421	10.073390092508912	420.4759999999988	0.9804734750302402	1	0	892.2755551639056	544.0594818470215	0	8	8
87	9			0	SG 40x Cap1-wt FGDF	0	88	A01	A01	12612	438.0	563.0	1.0	1.047085215566522	0.6684232938819202	1.0	0.7485754985754985	0.8308374542239744	146.8812280895598	145.7840869230932	53.75872022286245	20.272649160395606	18.027756377319946	108.04456301193119	109.24747897659468	-19.220352220441658	436.75599999999866	0.9811350110856122	1	0	429.44790675547097	567.2250237868697	0	9	9
87	10			0	SG 40x Cap1-wt FGDF	0	88	A01	A01	8623	1304.0	662.0	1.0	1.0350882454971728	0.6290399116079818	1.0	0.7199031557856069	0.7899275600015073	118.83426144502035	117.64352935882194	45.254833995939045	16.85160349734041	15.0	90.45889759828015	92.37854697008845	51.10151787573867	370.37399999999894	0.9747908659281029	1	0	1299.8748695349645	658.7366345819321	0	10	10
87	11			0	SG 40x Cap1-wt FGDF	0	88	A01	A01	6651	436.0	677.0	1.0	1.0419440715998611	0.6302432835014641	1.0	0.7508466922555882	0.828363526208175	104.77231058443424	105.51303237041384	39.35733730830886	14.642682245196413	13.0	81.88279372074729	81.34498197596993	-76.13533022629669	317.64199999999937	0.9707363351091002	1	0	439.2995038340099	678.5803638550594	0	11	11
87	12			0	SG 40x Cap1-wt FGDF	0	88	A01	A01	10881	785.0	682.0	1.0	1.0210922688635948	0.5763212343514869	1.0	0.7609090909090909	0.856234923539859	130.0219683991653	130.86252328302402	52.839379254491625	19.272810574608403	17.029386365926403	106.1442517981121	106.2569751486358	71.58715557241023	399.61599999999896	0.9817738879364791	1	0	783.2199246392795	679.6868853965628	0	12	12
87	13			0	SG 40x Cap1-wt FGDF	0	88	A01	A01	6742	564.0	702.0	1.0	1.030207011203275	0.5693872292261128	1.0	0.7020722690825784	0.8100325419061332	102.58084028100956	101.59232254457027	38.91015291668744	14.64050998467071	13.038404810405298	82.46569725660771	84.328575110751	-48.34527430983406	323.4059999999991	0.9619747449525577	1	0	557.2055769801246	707.5759418570158	0	13	13
87	14			0	SG 40x Cap1-wt FGDF	0	88	A01	A01	13839	187.0	783.0	1.0	1.0327179086575653	0.6141999956774823	1.0	0.7280618686868687	0.822348203824328	149.4870749130354	148.07092894960846	57.0087712549569	21.311678191180246	19.026297590440446	115.25109412272676	117.967786050679	-53.60973309395566	459.86399999999855	0.9804463336875663	1	0	188.25897824987354	778.5053833369464	0	14	14
87	15			0	SG 40x Cap1-wt FGDF	0	88	A01	A01	8231	1173.0	835.0	1.0	1.0078018934849386	0.3063295251022371	1.0	0.7537545787545787	0.5554185128063016	105.10395849563061	109.12378292562992	47.01063709417264	16.162162408572044	14.142135623730951	101.58815800157933	100.05114180373941	-33.879279126378385	431.53999999999905	0.9519458740530848	1	0	1175.2658243226826	834.0421576965132	0	15	15
87	16			0	SG 40x Cap1-wt FGDF	0	88	A01	A01	10456	581.0	872.0	1.0	1.0642323537348952	0.7094890927645755	1.0	0.7675818528850389	0.8104464907792681	137.36297773087142	138.43771162512041	48.507731342539614	18.2742089020932	16.278820596099706	97.0	96.80194538372764	0.5732071234523868	402.64799999999894	0.979806025394743	1	0	586.9530413159908	871.2059104820199	0	16	16
87	17			0	SG 40x Cap1-wt FGDF	0	88	A01	A01	10953	1016.0	978.0	1.0	1.0019008884924014	0.27414250249726596	1.0	0.7734623261069133	0.8546651088208074	120.28559215541446	123.71337841963576	57.28001396647874	19.612568059875894	17.204650534085253	115.106906830129	115.67734056559348	34.881028365098075	401.30399999999895	0.9803974221267454	1	0	1016.5284396968867	978.2447731215192	0	17	17
88	1			0	SG 40x Cap1-wt FGDF	0	89	A01	A01	15924	1215.0	66.0	1.0	1.178350157006482	0.7518636403428692	1.0	0.5677005347593583	0.5833422721432527	182.14932299887016	189.40432941197517	50.32891812864648	18.30466881801585	16.492422502470642	132.65441307604578	120.09444354066058	-46.89523857080932	585.6919999999984	0.870520705207052	1	1	1203.1842501883948	87.34746294900779	0	1	1
88	2			0	SG 40x Cap1-wt FGDF	0	89	A01	A01	45164	610.0	138.0	1.0	1.101740803553256	0.5853098085325456	1.0	0.6615303491914695	0.6631356364243122	275.9097113490764	316.1154852265229	98.41239759298622	34.0187456306952	29.832867780352597	233.19186830509622	223.71028022613197	-55.02468735441094	925.1239999999971	0.8975090170205575	1	1	626.3627668054203	123.03396510495085	0	2	2
88	3			0	SG 40x Cap1-wt FGDF	0	89	A01	A01	11619	812.0	169.0	1.0	1.120538461849822	0.705977400185294	1.0	0.6958318361480417	0.5554069657995674	148.32717583414362	148.92279879185725	44.91102314577124	15.966357273570631	13.45362404707371	105.72741517108425	105.05040263002283	-60.923066818631966	512.7239999999985	0.9386057032070442	1	1	819.9398399173767	156.09647990360617	0	3	3
88	4			0	SG 40x Cap1-wt FGDF	0	89	A01	A01	29999	981.0	167.0	1.0	1.0880497094599884	0.6644024568834859	1.0	0.646990316388811	0.7117435983135977	230.46151133175286	234.7871376374779	75.45197147855052	27.93205532121315	25.179356624028344	177.19978434119764	172.24116966677508	-77.94796118644537	727.7739999999977	0.9328047263681593	1	1	975.5903196773226	168.14587152905096	0	4	4
88	5			0	SG 40x Cap1-wt FGDF	0	89	A01	A01	19074	1144.0	214.0	1.0	1.0461909431826486	0.5258176800320498	1.0	0.6611209316834772	0.7534054450006257	171.3800499396873	182.3869512876401	66.2872536767062	23.62085880607315	21.02379604162864	149.47996633966233	145.7754078128489	71.35742039882449	564.041999999998	0.9619729675206778	1	1	1144.9149627765544	216.62299465240642	0	5	5
88	6			0	SG 40x Cap1-wt FGDF	0	89	A01	A01	9820	387.0	272.0	1.0	1.0958888315289363	0.756446456448901	1.0	0.6994301994301995	0.7995583242001852	138.30430418775023	137.0	45.31004303683677	17.21539241750375	15.556349186104045	91.21677477306463	90.45870789703775	-45.488293551295165	392.8579999999988	0.9794534211051267	1	0	392.0339103869654	269.2988798370672	0	6	6
88	7			0	SG 40x Cap1-wt FGDF	0	89	A01	A01	10642	830.0	377.0	1.0	1.0878380109062729	0.7433920272982217	1.0	0.7601428571428571	0.7685747334857573	142.46927276569815	141.4814475470194	45.880278987817846	17.854542265225234	16.1245154965971	95.22482659633884	95.29142204878391	-77.575070653785	417.1319999999989	0.9736505032021961	1	0	833.0966923510618	375.6908475850404	0	7	7
88	8			0	SG 40x Cap1-wt FGDF	0	89	A01	A01	8803	973.0	407.0	1.0	1.0718230889856943	0.7227355929885215	1.0	0.7302969968475195	0.7559154735575053	127.3047649469348	126.64912159190051	43.266615305567875	16.442075991829093	14.866068747318506	88.54829190899167	87.98345934803855	66.62268701868477	382.54599999999897	0.9724385528859429	1	0	973.1710780415767	406.0661138248324	0	8	8
88	9			0	SG 40x Cap1-wt FGDF	0	89	A01	A01	10372	88.0	424.0	1.0	1.0931809375560706	0.7342715028727577	1.0	0.7559766763848397	0.6554550089321575	140.34472446616056	143.024473430249	45.12205669071391	17.110763687213222	15.132745950421556	94.63850249156606	95.27384703944685	-10.955629909753691	445.92799999999863	0.9459188326493388	1	1	98.30158118010027	424.30254531430774	0	9	9
88	10			0	SG 40x Cap1-wt FGDF	0	89	A01	A01	13328	655.0	424.0	1.0	1.0752994615928573	0.7270907453873753	1.0	0.7157894736842105	0.7794314574586549	157.2080263128798	156.48642113614844	53.74011537017761	20.169797225835687	18.027756377319946	108.18733752154178	107.9298132160634	-48.950317759110916	463.55199999999854	0.978776529338327	1	0	663.515681272509	413.53076230492195	0	10	10
88	11			0	SG 40x Cap1-wt FGDF	0	89	A01	A01	9454	1123.0	427.0	1.0	1.0244238596490667	0.5532669883464958	1.0	0.7320170344560588	0.828757622974657	120.46421445881086	122.14745187681976	47.41307836451879	17.586375377966746	15.636487597155918	98.23049816238728	100.34717073603075	81.0443643716578	378.6159999999989	0.9722836427212426	1	0	1124.880685424159	424.0480220012693	0	11	11
88	12			0	SG 40x Cap1-wt FGDF	0	89	A01	A01	15230	498.0	453.0	1.0	1.224394380610623	0.7981745357412269	1.0	0.6803359242383633	0.5426005026881642	186.30274519608554	181.99450541156455	52.773099207835045	18.434690354357404	16.1245154965971	119.60349766686664	112.23366783411252	84.4316712183074	593.9019999999982	0.8611817924795026	1	1	491.77117531188446	473.6224556795798	0	12	12
88	13			0	SG 40x Cap1-wt FGDF	0	89	A01	A01	17728	369.0	510.0	1.0	1.2473458339852999	0.8116726389309623	1.0	0.5570638511814983	0.5239138201123767	204.50308822414348	205.8275977608445	60.108235708594876	19.126256517822085	16.278820596099706	125.64430910332163	119.45283017362559	64.47276662286468	652.0859999999975	0.8628653476430362	1	1	372.3273352888087	525.9598939530686	0	13	13
88	14			0	SG 40x Cap1-wt FGDF	0	89	A01	A01	9699	938.0	531.0	1.0	1.0746186920810574	0.7261282167783023	1.0	0.7429906542056075	0.7898591267440145	134.01821052944797	134.40238093129153	44.77722635447622	17.38740475584462	15.620499351813308	90.3371462909915	92.14546914172774	58.70888076639113	392.81999999999897	0.979894928268337	1	0	941.0467058459635	539.6836787297659	0	14	14
88	15			0	SG 40x Cap1-wt FGDF	0	89	A01	A01	13314	246.0	595.0	1.0	1.098224219071377	0.7506514341035443	1.0	0.7899608401566394	0.8054778960348169	160.70279783046652	158.11388300841898	50.695167422546305	19.969351869002086	18.027756377319946	103.44276894057126	106.17608732671785	85.78445876889805	455.75599999999883	0.9770667449455108	1	0	243.60680486705724	606.1397776776325	0	15	15
88	16			0	SG 40x Cap1-wt FGDF	0	89	A01	A01	15282	531.0	624.0	1.0	1.1730238198438177	0.7700405382078896	1.0	0.5509409474367294	0.6380802262280518	179.7797895032744	201.6829194552677	55.97320787662612	19.258049783502635	17.0146931829632	126.4941518882942	114.69859968777924	10.942124720062255	548.6019999999975	0.9132305485837218	1	1	527.0812066483445	620.5676613008768	0	16	16
88	17			0	SG 40x Cap1-wt FGDF	0	89	A01	A01	9922	1072.0	655.0	1.0	1.0607287776241365	0.679153238968138	1.0	0.7670068027210885	0.6146989411873559	131.7509081906981	132.67252918370102	45.044422518220834	16.90300668595272	15.033296378372908	94.811125206211	96.70470691859644	-6.234844727782277	450.3739999999989	0.9601780616441672	1	0	1073.412618423705	657.6289054626084	0	17	17
88	18			0	SG 40x Cap1-wt FGDF	0	89	A01	A01	11641	828.0	662.0	1.0	1.128835592402495	0.7917562577282353	1.0	0.7138214373313712	0.7915408716928838	155.82946882447249	155.283611498445	47.50789408087881	18.346775710602987	16.64331697709324	96.08031398376313	95.18642920032659	-68.28867622197758	429.8959999999986	0.9782352941176473	1	0	827.1668241560003	658.5370672622627	0	18	18
88	19			0	SG 40x Cap1-wt FGDF	0	89	A01	A01	10157	712.0	676.0	1.0	1.0536475499084637	0.6114012947487143	1.0	0.6941634773100055	0.6860121713339259	129.2348783303548	129.76902558006668	45.803929962395145	17.121096240639094	15.264337522473747	100.1833387837669	102.26623491810635	40.14109974989448	431.3419999999986	0.9525015238899049	1	0	704.224278822487	674.3975583341538	0	19	19
88	20			0	SG 40x Cap1-wt FGDF	0	89	A01	A01	13218	588.0	715.0	1.0	1.1313491410575747	0.7113348603302112	1.0	0.6048043925875086	0.49872878204466725	159.36158908398394	177.22866585290316	48.507731342539614	16.21685151557681	13.601470508735444	108.32792563318887	112.00781369730423	-37.859825808937046	577.1059999999984	0.9147721374442023	1	1	588.689211681041	713.3624602814344	0	20	20
88	21			0	SG 40x Cap1-wt FGDF	0	89	A01	A01	27741	453.0	724.0	1.0	1.5130739425674218	0.8288819502107158	1.0	0.4646967184280617	0.42985511835979967	284.72221912137115	305.26218239408564	68.6804193347711	22.15951155695555	18.973665961010276	177.5129221222519	159.280315684172	-72.60681075052999	900.5439999999973	0.7359526715127077	1	1	435.08604592480447	741.6426949280848	0	21	21
88	22			0	SG 40x Cap1-wt FGDF	0	89	A01	A01	10786	930.0	756.0	1.0	1.0117418573588384	0.4939237632811469	1.0	0.7948415622697126	0.8301838138841283	125.58298758229802	128.9728653632228	53.81449618829484	19.17081174982928	17.0	110.11376340945445	109.19506241256342	-52.175641379896966	404.0619999999989	0.9793879960047218	1	0	929.6762469868348	753.6753198590766	0	22	22
88	23			0	SG 40x Cap1-wt FGDF	0	89	A01	A01	14062	139.0	771.0	1.0	1.2956813884182714	0.8663185458851473	1.0	0.6838163781365493	0.5107135541032278	192.32969963833747	199.37151250868314	50.44799302251776	16.31231532231466	14.560219778561036	104.7221549135126	96.0671307355542	13.733999017901665	588.2199999999978	0.9218263463240355	1	1	127.28680130849096	769.6514009387	0	23	23
88	24			0	SG 40x Cap1-wt FGDF	0	89	A01	A01	12604	746.0	886.0	1.0	1.0153725170160395	0.516035917636922	1.0	0.7458429492869401	0.8600512132661371	136.86265338705743	137.37903770226373	57.3149195236284	20.751941658436106	18.384776310850235	115.45123250757409	117.23202493165611	-42.099135154506136	429.13799999999867	0.9817346263192741	1	0	745.1491589971438	889.8440177721359	0	24	24
88	25			0	SG 40x Cap1-wt FGDF	0	89	A01	A01	19159	439.0	896.0	1.0	1.0953924292865052	0.38945062202022274	1.0	0.6669103313840156	0.40685406409726865	169.71391123103723	180.60177186284747	50.60632371551998	17.79025762325078	15.0	159.10713459019516	156.31454746651883	63.07322944343861	769.2579999999977	0.8922990941480565	1	1	457.18419541729736	927.5252361814291	0	25	25
88	26			0	SG 40x Cap1-wt FGDF	0	89	A01	A01	11282	188.0	945.0	1.0	1.1070034773675108	0.7414098738695232	1.0	0.6744380679100909	0.6413203864234086	147.82284981625037	151.7926216915697	46.75467891024384	17.365324748778985	15.231546211727817	96.90253995791902	99.19688644691209	-38.056955811607565	470.1759999999984	0.9528313838098054	1	1	185.1250664775749	941.5881935826981	0	26	26
89	1			0	SG 40x Cap1-wt FGDF	0	8	A01	A01	11801	1232.0	64.0	1.0	1.0430659275739684	0.6522908362733549	1.0	0.774750525210084	0.8254445515915022	140.8483587613882	141.0319112825179	53.23532661682466	19.594246294515656	17.46424919657298	108.0599904611394	106.75865804764723	-68.33658003159864	423.85799999999887	0.979661298356301	1	0	1228.3116685026694	72.82035420727057	0	1	1
89	2			0	SG 40x Cap1-wt FGDF	0	8	A01	A01	3192	1064.0	181.0	1.0	1.0803366273701527	0.7268805277849804	1.0	0.7037037037037037	0.7608759327680027	77.16240138037386	78.24321056807422	26.1725046566048	9.758049299456303	8.94427190999916	54.666475370301356	52.992354176285254	33.90961842572974	229.60399999999967	0.9528358208955224	1	0	1063.3856516290728	181.52286967418547	0	2	2
89	3			0	SG 40x Cap1-wt FGDF	0	8	A01	A01	21195	768.0	186.0	1.0	1.4490525777715815	0.9085915791659103	1.0	0.6866778980107562	0.5440693944982378	257.52287141724645	255.54842985234717	56.302753041036986	19.635323113854696	18.027756377319946	114.99110472603834	107.56362028502004	-9.253313950677162	699.6719999999974	0.9467336683417087	1	1	753.1892899268695	182.43897145553197	0	3	3
89	4			0	SG 40x Cap1-wt FGDF	0	8	A01	A01	2856	986.0	241.0	1.0	1.1262617834494337	0.7270242342157115	1.0	0.6061120543293718	0.693422020679578	74.53255979879658	75.95393340703298	22.80350850198276	8.770946611583813	7.810249675906654	51.842236040919566	51.17493498581996	63.94929239889268	227.5019999999996	0.9206963249516441	1	0	979.4509803921569	236.64145658263305	0	4	4
89	5			0	SG 40x Cap1-wt FGDF	0	8	A01	A01	20902	1391.0	198.0	1.0	1.450990061060123	0.8483945476515364	1.0	0.5135626535626535	0.3783547449896411	245.1132473541492	257.7925522585942	65.21502894272147	22.590392431895555	21.095023109728988	159.31458328189603	129.7542325647524	-46.51406986721651	833.1999999999969	0.8402982974532152	1	1	1315.8619749306285	246.99334991866806	0	5	5
89	6			0	SG 40x Cap1-wt FGDF	0	8	A01	A01	28234	689.0	368.0	1.0	1.3511355709561579	0.8742458169123399	1.0	0.566993332797815	0.6601844853256135	279.795299867685	292.6977963702494	67.88225099390856	24.959975937608434	22.80350850198276	140.96860480611846	135.83600804464072	-49.281672709016874	733.0919999999969	0.9867197875166003	1	1	698.1205284408869	374.14911100092087	0	6	6
89	7			0	SG 40x Cap1-wt FGDF	0	8	A01	A01	60016	1164.0	449.0	1.0	1.1867457199776785	0.6435625773639903	1.0	0.5472816472433477	0.3691896948411318	337.44540630797474	373.7378760575385	95.01578816175763	30.68632922263741	26.1725046566048	281.6982346245741	258.27852041098123	74.63031721976857	1429.2679999999948	0.7624468017531602	1	1	1167.2715942415357	425.2765429218875	0	7	7
89	8			0	SG 40x Cap1-wt FGDF	0	8	A01	A01	9946	751.0	570.0	1.0	1.0349825680263847	0.6373975810525556	1.0	0.7566950699939136	0.8339503139100556	128.03397935016233	127.01574705523721	48.703182647543684	18.206928512999994	16.15549442140351	97.93977741449079	98.65467369753826	-65.0272781241231	387.13199999999904	0.9795154618869409	1	0	752.5250351900262	566.3840739995978	0	8	8
89	9			0	SG 40x Cap1-wt FGDF	0	8	A01	A01	54333	910.0	554.0	1.0	1.253201414873836	0.84576325741508	1.0	0.6338797176690194	0.6105473746681526	366.5737572941869	396.3395009332277	103.04368005850722	35.39974441298338	31.304951684997057	213.10814373189845	195.58848894126012	-85.12325084969147	1057.4919999999959	0.9093465217282154	1	1	914.4109841164669	534.4604200025767	0	9	9
89	10			0	SG 40x Cap1-wt FGDF	0	8	A01	A01	10349	1079.0	744.0	1.0	1.023402262160142	0.5797206159274767	1.0	0.7562294483010595	0.8666571308072658	127.09919204672822	126.57408897558773	50.60632371551998	18.737779622488596	16.64331697709324	101.46291001904818	103.56236897671658	-49.77734286562835	387.37399999999894	0.9815991653229631	1	0	1078.351531548942	741.9628949656972	0	10	10
