ImageNumber	ObjectNumber	Metadata_ChannelNumber	Metadata_FileLocation	Metadata_Frame	Metadata_Plate	Metadata_Series	Metadata_Site	Metadata_Well	Metadata_Well	AreaShape_Area	AreaShape_Center_X	AreaShape_Center_Y	AreaShape_Center_Z	AreaShape_Perimeter	AreaShape_Solidity	Children_CaprinSG_Count	Children_SG_Count	Intensity_IntegratedIntensity_G3BP	Intensity_IntegratedIntensity_GFP	Intensity_MeanIntensity_G3BP	Intensity_MeanIntensity_GFP	Intensity_MedianIntensity_G3BP	Intensity_MedianIntensity_GFP	Intensity_StdIntensity_GFP	Location_CenterMassIntensity_X_G3BP	Location_CenterMassIntensity_X_GFP	Location_CenterMassIntensity_Y_G3BP	Location_CenterMassIntensity_Y_GFP	Location_CenterMassIntensity_Z_G3BP	Location_CenterMassIntensity_Z_GFP	Location_Center_X	Location_Center_Y	Location_MaxIntensity_X_G3BP	Location_MaxIntensity_X_GFP	Location_MaxIntensity_Y_G3BP	Location_MaxIntensity_Y_GFP	Location_MaxIntensity_Z_G3BP	Location_MaxIntensity_Z_GFP	Mean_CaprinSG_Distance_Centroid_Cytoplasm_Norm	Mean_CaprinSG_Distance_Minimum_Cytoplasm_Norm	Mean_CaprinSG_Location_Center_X	Mean_CaprinSG_Location_Center_Y	Mean_CaprinSG_Number_Object_Number	Number_Object_Number	Parent_cell	Parent_nuclei
1	1			0	SG 40x Cap1-wt FGDF	0	100	A01	A01	27562	372.0	0.0	1.0	1204.8299999999956	0.7163426551616592	0	0	39.39359120163135	41.1915007152129	0.0014292718671225365	0.0014945033275964334	0.0013885709922760725	0.0014648661017417908	0.00013882022472273776	338.8732098236057	339.2197796987203	103.9152665011142	103.34218489823058	0.0	0.0	342.43647050286626	104.12194325520645	265.0	256.0	194.0	131.0	0.0	0.0						1	1	1
1	2			0	SG 40x Cap1-wt FGDF	0	100	A01	A01	8117	198.0	114.0	1.0	810.6019999999974	0.5498391193903472	0	1	12.734325166791677	12.026474400190637	0.0015688462691624586	0.0014816403104830154	0.001541161211207509	0.0014648661017417908	0.00011225240824354233	210.70311092045478	210.27481650183023	175.19459369428094	172.12853436189582	0.0	0.0	209.79721572009362	173.59036589873105	205.0	222.0	233.0	102.0	0.0	0.0						2	2	2
1	3			0	SG 40x Cap1-wt FGDF	0	100	A01	A01	536	1200.0	317.0	1.0	895.365999999997	0.05738143667701532	0	0	0.7381551840808243	0.6936140991747379	0.0013771551941806422	0.00129405615517675	0.0013733119703829288	0.0012970168609172106	3.9970500760418834e-05	1153.6669560723515	1154.788014783527	325.1347596899225	324.83361932418165	0.0	0.0	1154.9421641791046	324.8059701492537	1120.0	1150.0	294.0	391.0	0.0	0.0						3	3	3
1	4			0	SG 40x Cap1-wt FGDF	0	100	A01	A01	457	124.0	513.0	1.0	762.6019999999976	0.04914242701220497	0	0	0.6577096206601709	0.5930724039208144	0.0014391895419259757	0.0012977514308989374	0.0014190890360623598	0.0012970168609172106	4.27375475964183e-05	115.26601396654526	116.86206807831837	458.211052594947	458.2420562430854	0.0	0.0	116.96936542669584	457.9824945295405	71.0	124.0	464.0	513.0	0.0	0.0						4	4	4
1	5			0	SG 40x Cap1-wt FGDF	0	100	A01	A01	12944	767.0	488.0	1.0	1172.3139999999962	0.4728229105786089	0	0	19.561348892981187	18.36366826458834	0.0015112290553910065	0.001418701194730249	0.0014801251236349344	0.0014038300141692162	9.226347092900995e-05	827.4226192379908	827.5288878843803	495.9132386288733	495.43269547962836	0.0	0.0	829.0017768850432	495.37592707045735	793.0	784.0	522.0	514.0	0.0	0.0						5	5	5
1	6			0	SG 40x Cap1-wt FGDF	0	100	A01	A01	468	226.0	513.0	1.0	780.9839999999974	0.04941400063351282	0	0	0.6501564048230648	0.6070344089530408	0.0013892230872287708	0.0012970820704124805	0.0013733119703829288	0.0012970168609172106	4.082494601295182e-05	269.29759669545626	270.0745563320095	521.7401192264364	520.9260469559097	0.0	0.0	270.0128205128205	520.8034188034188	267.0	298.0	584.0	569.0	0.0	0.0						6	6	6
1	7			0	SG 40x Cap1-wt FGDF	0	100	A01	A01	7962	570.0	488.0	1.0	897.8559999999968	0.5068109484404838	0	2	12.677454792195931	11.153734643012285	0.0015922450128354599	0.0014008709674720279	0.00158693827688694	0.0014038300141692162	6.456045722932824e-05	559.104303354409	558.9620868446974	545.833682989154	546.0828814162197	0.0	0.0	558.8859583019342	546.7426525998493	577.0	565.0	492.0	506.0	0.0	0.0						7	7	7
1	8			0	SG 40x Cap1-wt FGDF	0	100	A01	A01	17903	1391.0	657.0	1.0	1115.3839999999964	0.6042492870040672	0	1	25.548668644391	26.505775533616543	0.0014270607520745686	0.00148052145079688	0.0013885709922760725	0.0014343480579555035	0.00015219102241697757	1302.8621468143713	1303.5848930604425	623.9384566501745	623.920110808172	0.0	0.0	1305.8647712673853	625.4625481762833	1262.0	1257.0	562.0	566.0	0.0	0.0						8	8	8
1	9			0	SG 40x Cap1-wt FGDF	0	100	A01	A01	20632	1073.0	535.0	1.0	1250.4279999999956	0.6018494209620491	0	0	31.252170588588342	29.337605852633715	0.0015147426613313466	0.0014219467745557248	0.0015106431674212217	0.0014190890360623598	8.066934731305842e-05	1068.0309836722718	1068.149692610161	617.5194855161659	617.9371593225981	0.0	0.0	1068.3152384645211	618.1528693291974	1050.0	1028.0	557.0	549.0	0.0	0.0						9	9	9
1	10			0	SG 40x Cap1-wt FGDF	0	100	A01	A01	27300	424.0	632.0	1.0	1281.2939999999953	0.6712977193090307	0	0	39.05896085151471	39.57520408020355	0.0014307311667221506	0.001449641175099031	0.0014190890360623598	0.0014343480579555035	9.778511528173106e-05	361.72233076235807	361.7417273008038	674.6721238849893	674.5615468462088	0.0	0.0	361.7164468864469	674.8365201465201	263.0	258.0	707.0	717.0	0.0	0.0						10	10	10
1	11			0	SG 40x Cap1-wt FGDF	0	100	A01	A01	520	760.0	735.0	1.0	872.9519999999969	0.04443115307386678	0	0	0.7345845729578286	0.6697032118681818	0.0014126626403035167	0.0012878907920541958	0.0013885709922760725	0.001281757839024067	3.894327750214761e-05	789.4164849089134	786.7809701747591	780.7458091855175	780.7535145480645	0.0	0.0	786.7942307692308	780.7711538461539	848.0	847.0	753.0	802.0	0.0	0.0						11	11	11
1	12			0	SG 40x Cap1-wt FGDF	0	100	A01	A01	1128	71.0	935.0	1.0	840.193999999997	0.10078177350904625	0	0	1.9346608677878976	1.5130693519022316	0.0017151248827906895	0.0013413735389204181	0.0017700465396046638	0.0013427939265966415	4.6174907862891054e-05	100.89991955074613	104.88788713076977	927.3030018613749	926.7369073911597	0.0	0.0	105.3732269503546	926.6267730496454	81.0	72.0	928.0	939.0	0.0	0.0						12	12	12
1	13			0	SG 40x Cap1-wt FGDF	0	100	A01	A01	256	783.0	999.0	1.0	429.09399999999886	0.0938760542720939	0	0	0.33543907827697694	0.33153276867233217	0.0013103088995194412	0.0012950498776262975	0.0012970168609172106	0.0012970168609172106	3.855954207034367e-05	803.2367283810217	803.5572789616606	1001.8695355501978	1001.5347724030008	0.0	0.0	803.60546875	1001.48828125	781.0	775.0	1026.0	1008.0	0.0	0.0						13	13	13
1	14			0	SG 40x Cap1-wt FGDF	0	100	A01	A01	327	906.0	993.0	1.0	552.4819999999986	0.07026968948103578	0	0	0.4269321735482663	0.4230869000311941	0.0013056029772118235	0.0012938437309822448	0.0012970168609172106	0.0012970168609172106	3.771683766625646e-05	863.0609028199722	862.794135680023	999.5438364487651	999.509827965521	0.0	0.0	862.82874617737	999.5474006116208	856.0	830.0	1031.0	998.0	0.0	0.0						14	14	14
