ImageNumber	ObjectNumber	Metadata_ChannelNumber	Metadata_FileLocation	Metadata_Frame	Metadata_Plate	Metadata_Series	Metadata_Site	Metadata_Well	Metadata_Well	AreaShape_Area	AreaShape_Center_X	AreaShape_Center_Y	AreaShape_Center_Z	AreaShape_Compactness	AreaShape_Eccentricity	AreaShape_EulerNumber	AreaShape_Extent	AreaShape_FormFactor	AreaShape_MajorAxisLength	AreaShape_MaxFeretDiameter	AreaShape_MaximumRadius	AreaShape_MeanRadius	AreaShape_MedianRadius	AreaShape_MinFeretDiameter	AreaShape_MinorAxisLength	AreaShape_Orientation	AreaShape_Perimeter	AreaShape_Solidity	Children_Cytoplasm_Norm_Count	Children_cytoplasm_nucplus_Count	Location_Center_X	Location_Center_Y	Location_Center_Z	Number_Object_Number	Parent_nuclei
1	11			0	SG 40x Cap1-wt FGDF	0	100	A01	A01	11332	787.0	782.0	1.0	1.0554396192497828	0.6911927270354075	1.0	0.7547119547119547	0.7139172483031831	141.2018413763499	142.28492541376264	50.35871324805669	18.799095479847132	16.76305461424021	104.0	102.0424016470817	-3.3150952659433663	446.6159999999986	0.9682573589097277	1	0	787.0984821743734	780.3778679844687	0	11	11
1	12			0	SG 40x Cap1-wt FGDF	0	100	A01	A01	10696	157.0	918.0	1.0	1.179201336497759	0.8147108076124303	1.0	0.6993135011441648	0.6656979664378105	154.76034376107987	163.24827717314508	46.52956049652737	16.96159958850298	15.0	93.71035614712018	89.74049128768732	-9.219756655718781	449.3419999999987	0.9556399374581195	1	1	146.73588257292445	920.4734480179507	0	12	12
1	13			0	SG 40x Cap1-wt FGDF	0	100	A01	A01	2491	799.0	1010.0	1.0	1.152939846708284	0.7843674593561174	1.0	0.6806010928961749	0.6366538057344865	72.60225329773033	74.96665925596525	20.248456731316587	8.026364599919303	7.211102550927978	49.209280703877354	45.03492014765228	-50.38825773645937	221.73799999999966	0.9134580124679138	1	0	804.4865515857085	1001.6615816940988	0	13	13
1	14			0	SG 40x Cap1-wt FGDF	0	100	A01	A01	4343	866.0	997.0	1.0	1.1033858565328831	0.7448230359891481	1.0	0.72576871657754	0.691931668423011	91.76789200441333	95.71311299921238	29.546573405388315	11.011955708709577	9.899494936611665	63.22246667104031	61.233231859235225	-26.066313394443142	280.8459999999993	0.9332760287955303	1	0	863.2083813032466	999.6039603960396	0	14	14
2	1			0	SG 40x Cap1-wt FGDF	0	10	A01	A01	30825	513.0	60.0	1.0	1.0265225032920857	0.486683955026925	1.0	0.7693171608265947	0.8200502814909594	213.3443016136937	222.32633672149595	91.92388155425118	37.38808073318807	34.66987164671943	187.24297325796437	186.3729134495321	-31.29811986419868	687.2839999999974	0.9806572710209016	1	1	506.517599351176	84.56716950527169	0	1	1
2	2			0	SG 40x Cap1-wt FGDF	0	10	A01	A01	32674	945.0	104.0	1.0	1.1248851805214584	0.35870524139643556	1.0	0.587704151377797	0.4594671601194789	223.1793462565729	249.85195616604645	66.30987860040162	24.016138250381783	21.02379604162864	209.5196210869326	208.32695768964612	17.647496408963416	945.319999999996	0.851184661274146	1	1	924.1077615229234	135.6100875313705	0	2	2
2	3			0	SG 40x Cap1-wt FGDF	0	10	A01	A01	15472	331.0	147.0	1.0	1.0479056095285397	0.6154282400260381	1.0	0.6462823725981621	0.7424451601208321	159.28626072026	179.27911200137063	61.05735008989499	21.631521100290435	19.1049731745428	130.53081475653082	125.54830317935736	7.42153328437186	511.7359999999977	0.9448838132462062	1	1	330.8600051706308	141.3921923474664	0	3	3
2	4			0	SG 40x Cap1-wt FGDF	0	10	A01	A01	8939	703.0	219.0	1.0	1.2127098620760999	0.8328017687300385	1.0	0.6897376543209877	0.5412050926510071	145.1106118127483	140.00357138301865	37.8549864614954	14.508411958233344	13.152946437965905	85.74642522112656	80.32907393294853	-18.11083367402959	455.5839999999987	0.9202656097184331	1	0	717.2650184584405	214.889920572771	0	4	4
2	5			0	SG 40x Cap1-wt FGDF	0	10	A01	A01	20018	140.0	197.0	1.0	1.2669164437169702	0.7798183328173777	1.0	0.5671142840954162	0.5335963256346403	214.97607206160112	242.24367896810023	58.137767414994535	20.225506619832412	17.08800749063506	142.4595832227006	134.57628620135532	22.65956941695373	686.6079999999972	0.8950392345353333	1	1	133.07273453891497	206.1363273054251	0	5	5
2	6			0	SG 40x Cap1-wt FGDF	0	10	A01	A01	6262	590.0	270.0	1.0	1.1419662086702833	0.8008362225869086	1.0	0.7187786960514233	0.6338826840028832	115.59278643882101	121.82364302548172	35.05709628591621	13.176292934650627	12.0	71.0	69.22660267550522	-84.61024315304678	352.33599999999916	0.9577120134587443	1	1	589.4589587991057	276.1041200894283	0	6	6
2	7			0	SG 40x Cap1-wt FGDF	0	10	A01	A01	35696	96.0	322.0	1.0	2.011156505508519	0.9288724004452407	1.0	0.32204399054510024	0.3095870554803829	400.0573843731816	468.29584666106103	62.22539674441618	21.556472081102815	19.1049731745428	198.62053817715534	148.18120316170925	34.15594588324715	1203.713999999995	0.6542881756694833	1	1	130.724983191394	334.4623487225459	0	7	7
2	8			0	SG 40x Cap1-wt FGDF	0	10	A01	A01	15165	373.0	319.0	1.0	1.5147351951890333	0.9185724945884888	1.0	0.5843255115015605	0.44198298011396886	224.477732786391	216.76023620581336	40.311288741492746	15.220108218752122	14.142135623730951	92.84965822541571	88.72539457096777	-17.65668198563856	656.6339999999975	0.9083830003893498	1	1	397.5232443125618	314.14526871084735	0	8	8
2	9			0	SG 40x Cap1-wt FGDF	0	10	A01	A01	38806	1093.0	265.0	1.0	1.2007537536159958	0.5930708295944979	1.0	0.4790864197530864	0.5170223091602012	267.7406991998671	312.54119728445403	82.46211251235322	28.126776750843486	24.758836806279895	248.50033018067754	215.57150187110668	-18.73624433196649	971.179999999996	0.8179068615569443	1	1	1090.8134051435345	264.44663196412927	0	9	9
2	10			0	SG 40x Cap1-wt FGDF	0	10	A01	A01	10602	1217.0	345.0	1.0	1.233074242756707	0.7229172963228446	1.0	0.568685297430671	0.32911489195850474	149.84389709956346	181.3394606807906	40.496913462633174	13.544385115034279	11.313708498984761	96.94700653887627	103.53232889763616	-86.89953634134869	636.2459999999983	0.7848972792892838	1	1	1215.292869269949	332.24674589700055	0	10	10
2	11			0	SG 40x Cap1-wt FGDF	0	10	A01	A01	29560	1085.0	437.0	1.0	1.7023402075785157	0.8458913725872211	1.0	0.3178494623655914	0.31958273644254737	315.17592894384654	397.0340035815572	59.64059020499378	20.617573120679463	17.46424919657298	190.80644520480215	168.10072546723222	69.38101652720788	1078.1159999999961	0.6881540198577598	1	1	1059.5568335588632	438.25426251691476	0	11	11
2	12			0	SG 40x Cap1-wt FGDF	0	10	A01	A01	7703	472.0	408.0	1.0	1.1175852024467028	0.7353358451515367	1.0	0.677603800140746	0.5896686809638841	122.36903386037109	132.20060514233663	38.27531841800928	13.79977895679479	12.041594578792296	86.70989108933988	82.9298467850991	-32.803896053627284	405.163999999999	0.9112741038684491	1	1	468.25249902635335	404.3384395689991	0	12	12
2	13			0	SG 40x Cap1-wt FGDF	0	10	A01	A01	7412	826.0	436.0	1.0	1.1477713215000989	0.7538688320617343	1.0	0.6556390977443609	0.64075074301684	122.812928258558	130.51053597315428	40.0	13.805338331075916	12.186040338165071	83.16244611196171	80.69115796650199	-56.589441593394184	381.26599999999905	0.9280080130211594	1	0	831.5492444684296	431.2638963842418	0	13	13
2	14			0	SG 40x Cap1-wt FGDF	0	10	A01	A01	23689	665.0	455.0	1.0	1.15878463107243	0.7917314637520633	1.0	0.5928178178178178	0.6867198262083128	225.1707174712107	237.06539182259397	62.96824596572466	24.418892298757264	21.95449840010015	137.5898307959623	137.54987628092414	43.03020870502473	658.3979999999974	0.9371946274207267	1	1	687.8711216176284	480.73097218118113	0	14	14
2	15			0	SG 40x Cap1-wt FGDF	0	10	A01	A01	10099	141.0	496.0	1.0	1.0574389949167196	0.6977354931526165	1.0	0.7321299115557489	0.7975941105555227	133.83091800808427	134.46560898608982	47.38143096192854	18.032875446695545	16.1245154965971	94.75230867899737	95.87051224357693	-49.74696732861605	398.88999999999896	0.9781587486076806	1	0	140.60045549064264	497.3535993662739	0	15	15
2	16			0	SG 40x Cap1-wt FGDF	0	10	A01	A01	23963	941.0	521.0	1.0	1.0836581402951058	0.7092998864793479	1.0	0.7148439830559036	0.6392860254033429	209.76271981872335	223.16361710637332	72.18032973047436	25.550438486557564	22.80350850198276	149.3252928238317	147.86317864968382	87.09765291331537	686.321999999998	0.9169807710705062	1	1	941.2976255059884	520.6646079372366	0	16	16
2	17			0	SG 40x Cap1-wt FGDF	0	10	A01	A01	7280	1208.0	583.0	1.0	1.0187073871233532	0.5292404726952733	1.0	0.7505154639175258	0.7013460166051412	104.62734989881808	108.60018416190647	43.41658669218482	15.480401864700443	13.601470508735444	87.96133651389954	88.77336370764567	42.58945516909666	361.1639999999991	0.9646856158484063	1	0	1205.5917582417583	583.4641483516483	0	17	17
2	18			0	SG 40x Cap1-wt FGDF	0	10	A01	A01	12002	452.0	659.0	1.0	1.408866553934837	0.87752308531558	1.0	0.5675509528538327	0.5048241499313535	186.75241519703138	175.84083712266613	39.96248240537617	14.572757075416597	13.416407864998739	93.45227174369326	89.5542061929347	32.2983473818062	546.5899999999982	0.8701199840504585	1	1	428.8219463422763	645.3124479253457	0	18	18
2	19			0	SG 40x Cap1-wt FGDF	0	10	A01	A01	7824	614.0	780.0	1.0	1.065159289048787	0.6525129922017326	1.0	0.7161556064073227	0.7534621933497194	115.92272930240439	115.76700738984316	40.8166632639171	15.256720866189768	13.892443989449804	88.29122255000412	87.84364024920113	-14.817674118604002	361.233999999999	0.9588235294117647	1	0	613.4472137014315	786.6602760736197	0	19	19
2	20			0	SG 40x Cap1-wt FGDF	0	10	A01	A01	12825	137.0	794.0	1.0	1.0316185351539875	0.5640693661816775	1.0	0.737111328237255	0.7818044502722148	141.28557933521486	150.08331019803634	54.00925846556311	19.721265231363663	17.69180601295413	116.87551570798199	116.66337502514288	-46.24597893356512	454.0299999999988	0.9654108171176933	1	1	146.65216374269005	789.581910331384	0	20	20
2	21			0	SG 40x Cap1-wt FGDF	0	10	A01	A01	13191	806.0	808.0	1.0	1.05863833306611	0.690802301212608	1.0	0.7516239316239316	0.6883558173049547	152.53919786787534	159.4114174079134	53.81449618829484	19.857597950887452	17.72004514666935	111.31217363792695	110.29250481148405	67.44724631566362	490.7239999999987	0.9641134337085219	1	0	807.5009476157986	810.4475020847548	0	21	21
2	22			0	SG 40x Cap1-wt FGDF	0	10	A01	A01	27710	1077.0	846.0	1.0	1.0289099136367592	0.5489464611923741	1.0	0.7252407872696818	0.7754182987225398	206.3256031969786	207.57649192526594	79.83107164506812	29.129360272630915	26.0	170.66135904886613	172.45880564356526	-27.100415289269872	670.1239999999972	0.9686440381724754	1	1	1084.480512450379	846.9621436304583	0	22	22
2	23			0	SG 40x Cap1-wt FGDF	0	10	A01	A01	11565	971.0	954.0	1.0	1.0698336555781383	0.7215510125103485	1.0	0.7669098143236074	0.7380181198689536	145.6801793305853	148.1924424523734	50.21951811795888	18.97643775933017	17.0	101.1980585724031	100.8633148324992	76.38202816936138	443.7559999999989	0.9778472985541558	1	0	971.2702118460874	954.7615218331172	0	23	23
3	1			0	SG 40x Cap1-wt FGDF	0	11	A01	A01	10972	454.0	58.0	1.0	1.247839402369769	0.8424617501436126	1.0	0.6897158662308273	0.5178969981009844	164.08423618082702	165.5294535724685	45.221676218380054	15.527117281363093	13.038404810405298	91.75685671772426	88.40139294147154	-10.269421597520525	515.9719999999982	0.9265326802904919	1	1	436.8154393000365	59.75601531170251	0	1	1
3	2			0	SG 40x Cap1-wt FGDF	0	11	A01	A01	12839	630.0	99.0	1.0	1.0233115611599364	0.5687091819356305	1.0	0.7448944070550012	0.7685776739120248	141.0132247471131	140.1606221447379	56.32051136131489	20.587786644904075	18.24828759089466	114.03946685248927	115.98883057048994	-66.0081917000947	458.1699999999987	0.9759416213750904	1	0	632.1998598021653	100.37970246903964	0	2	2
3	3			0	SG 40x Cap1-wt FGDF	0	11	A01	A01	26935	75.0	214.0	1.0	1.1901809915939034	0.7963110422583795	1.0	0.6466676270047057	0.6041995109389359	243.97146796375281	288.11803136909015	75.6042326857432	28.333881751927848	26.076809620810597	155.0	147.57525831932355	-69.27896791501131	748.4679999999973	0.9229056021929074	1	1	80.44774457026175	199.40620011137923	0	3	3
3	4			0	SG 40x Cap1-wt FGDF	0	11	A01	A01	28653	193.0	273.0	1.0	1.9235403191740919	0.9291223723806923	1.0	0.5365730337078651	0.42098576967380846	350.61581669641026	356.9229608753127	55.90169943749474	20.247042722347793	18.601075237738275	145.2586145331637	129.64804696387907	89.62998099941743	924.8179999999968	0.780969772956472	1	1	183.2248281157296	207.69828639234984	0	4	4
3	5			0	SG 40x Cap1-wt FGDF	0	11	A01	A01	10525	1262.0	166.0	1.0	1.1092747149480464	0.773357956544224	1.0	0.7613570601851852	0.7498077629042518	145.3728321975696	147.52626884728022	46.8187996428785	17.682975619391513	16.0	93.84139223472617	92.16195826558753	-78.33540216526463	419.9919999999989	0.9732753837617902	1	0	1261.3283610451306	167.96722090261284	0	5	5
3	6			0	SG 40x Cap1-wt FGDF	0	11	A01	A01	22671	318.0	231.0	1.0	1.0888674726551708	0.6644371031619387	1.0	0.7521648253209914	0.7026999393656391	200.43796964247565	208.7773934122179	68.24954212300622	24.76120430258731	22.135943621178654	152.0	149.79615174787367	3.4324630556483138	636.729999999998	0.959964431647365	1	1	330.6715186802523	228.65422786820167	0	6	6
3	7			0	SG 40x Cap1-wt FGDF	0	11	A01	A01	13325	887.0	306.0	1.0	1.3320719034756336	0.88163691394389	1.0	0.6573105761641673	0.5584918304169498	191.90064226840258	186.62529303392935	44.204072210600685	16.167166875297394	14.866068747318506	92.44205359338103	90.56335030562603	73.86743854682105	547.5579999999982	0.9149586294503385	1	1	896.7924953095685	341.4685178236398	0	7	7
3	8			0	SG 40x Cap1-wt FGDF	0	11	A01	A01	17815	1062.0	443.0	1.0	1.7446750298847922	0.9257187141708777	1.0	0.4875212084724427	0.47766053815654647	262.59773857334955	249.07027120874943	45.0	16.574681150974726	15.231546211727817	111.21216685274281	99.31780520219351	71.63225078382078	684.6019999999977	0.8679236090811654	1	1	1045.6342969407801	393.56317709795115	0	8	8
3	9			0	SG 40x Cap1-wt FGDF	0	11	A01	A01	11966	1111.0	569.0	1.0	1.043185205028736	0.6362200710060144	1.0	0.75101989581372	0.7559499456207742	140.91349751765924	142.63590010933433	53.150729063673246	19.4238064052159	17.26267650163207	108.35676368041875	108.71583833142641	80.07729473340338	445.9979999999987	0.9747474747474745	1	0	1107.1223466488384	566.6016212602374	0	9	9
3	10			0	SG 40x Cap1-wt FGDF	0	11	A01	A01	7035	872.0	685.0	1.0	1.0416983013912575	0.6501495513852638	1.0	0.7471325403568394	0.717750613680683	108.60557495388808	108.4665847162157	39.92492955535426	14.739059291619196	13.0	81.65186888435373	82.51919629964661	70.69249279917466	350.95399999999927	0.966279788476066	1	0	873.9157071783937	686.7525230987918	0	10	10
3	11			0	SG 40x Cap1-wt FGDF	0	11	A01	A01	8223	120.0	738.0	1.0	1.0469397076043698	0.5987115067792457	1.0	0.705050158621281	0.7655043546206882	115.3785558316014	115.43396380615195	43.0	15.863107018601506	14.212670403551895	94.97432085370035	92.41415619238663	43.29424160037147	367.405999999999	0.9675825145613932	1	0	114.06262921075033	736.742064939803	0	11	11
3	12			0	SG 40x Cap1-wt FGDF	0	11	A01	A01	6213	1288.0	789.0	1.0	1.0271047407658835	0.5884471465763291	1.0	0.742648816638776	0.7111708835871139	98.98394944783485	101.31633629380802	39.66106403010388	14.018216631645528	12.36931687685298	80.81962879178803	80.03205547901821	-35.87584318543124	331.3359999999992	0.9545978336022125	1	0	1289.2654112345083	787.614356993401	0	12	12
3	13			0	SG 40x Cap1-wt FGDF	0	11	A01	A01	8580	1112.0	833.0	1.0	1.1065755150023966	0.39382948259325434	1.0	0.6663560111835974	0.5866157455159108	114.2895720584888	127.31457104353767	38.897300677553446	14.122639396753321	12.806248474865697	103.69202572567971	105.05309084564979	-25.767187959254812	428.71799999999894	0.9259658968271103	1	1	1114.1306526806527	835.3960372960373	0	13	13
3	14			0	SG 40x Cap1-wt FGDF	0	11	A01	A01	7950	623.0	837.0	1.0	1.2960085753406614	0.8796802819070791	1.0	0.7886904761904762	0.7034534173142516	146.0281385042258	143.22360140703069	34.36568055487916	13.967028935257815	13.0	69.0	69.44595342755784	-5.026021479397292	376.85199999999895	0.9706367132653683	1	0	621.0822641509434	835.5727044025157	0	14	14
4	1			0	SG 40x Cap1-wt FGDF	0	12	A01	A01	32156	1001.0	85.0	1.0	1.063885993125988	0.6301897675864556	1.0	0.7153089825154603	0.6466581094054232	232.65382124461632	272.0918962409575	88.14193099768123	32.24229366116507	29.546573405388315	181.0	180.64200013192877	-21.509408845018438	790.4939999999974	0.931369567421181	1	1	988.3397499689016	90.93746112700585	0	1	1
4	2			0	SG 40x Cap1-wt FGDF	0	12	A01	A01	13184	853.0	239.0	1.0	1.0995513044385579	0.6739903324474165	1.0	0.5822292881116411	0.3606915333986988	154.2579162179904	171.51093259614677	46.22769732530488	16.53809377068274	14.142135623730951	123.28032996626952	113.95651851944217	-55.70103160437233	677.7359999999978	0.8723038242688899	1	1	859.3476183252427	239.795661407767	0	2	2
4	3			0	SG 40x Cap1-wt FGDF	0	12	A01	A01	35287	152.0	308.0	1.0	1.298434685760953	0.8664206032206804	1.0	0.5492140077821012	0.3978842265764093	304.9486703164877	315.3173005085512	76.92203845452875	27.26347946242267	24.331050121192877	165.46298679765212	152.26540534338702	46.49242821698991	1055.6839999999968	0.8937037787458211	1	1	125.5880069147278	274.9033921840905	0	3	3
4	4			0	SG 40x Cap1-wt FGDF	0	12	A01	A01	42168	897.0	386.0	1.0	1.1526610656171983	0.7593204738642982	1.0	0.6178461538461538	0.6032441097399438	294.2520378693428	317.2774810792597	94.36630754670864	32.237856305637706	28.008925726121902	208.37078094814822	191.47475898415655	-46.72328513148314	937.2379999999966	0.9152729995767447	1	1	910.899520963764	369.028030734206	0	4	4
4	5			0	SG 40x Cap1-wt FGDF	0	12	A01	A01	28190	258.0	466.0	1.0	1.0582034386423016	0.6732298220866035	1.0	0.7167556572590897	0.6957273512905809	221.1633851471727	226.29184695874486	79.60527620704548	28.865000949006685	25.709920264364882	166.26336911241634	163.53557194351933	53.19968250121008	713.5639999999978	0.9571668675619239	1	1	270.130258957077	479.6460092231288	0	5	5
4	6			0	SG 40x Cap1-wt FGDF	0	12	A01	A01	20320	1391.0	612.0	1.0	1.7631172040176957	0.7519955335082644	1.0	0.4249534684317293	0.3252366377229771	251.6658988179532	272.47018185482244	64.20280367709809	20.454675871955168	18.973665961010276	188.0	165.890157848282	-45.53349031167166	886.0679999999982	0.6718132676508023	1	1	1324.2925196850395	610.5348917322834	0	6	6
4	7			0	SG 40x Cap1-wt FGDF	0	12	A01	A01	25521	626.0	660.0	1.0	1.1529844613038347	0.7836147568796953	1.0	0.6751587301587302	0.5587600230031803	232.0481499190399	248.16325271885037	68.30812543175226	24.316281731144095	21.840329667841555	159.1030216791545	144.1592315210686	-69.09720826284737	757.6019999999975	0.904679191775966	1	1	619.035813643666	676.8051408643862	0	7	7
4	8			0	SG 40x Cap1-wt FGDF	0	12	A01	A01	34978	300.0	774.0	1.0	1.3479292805643548	0.7744027209044878	1.0	0.4969242353208598	0.23636460524118913	292.1918219773908	326.03834130359576	71.16881339463234	22.64076684413163	18.384776310850235	223.36175295713792	184.8677189460626	68.00394557843569	1363.675999999995	0.7319640484237181	1	1	300.4799302418663	798.7362913831552	0	8	8
4	9			0	SG 40x Cap1-wt FGDF	0	12	A01	A01	33501	1314.0	808.0	1.0	1.21073284833407	0.8172739988741486	1.0	0.6039698564938343	0.4499284582554367	277.87490056628815	319.16923410629664	84.1486779456457	32.22746485617646	29.698484809834994	174.4	160.12520609241994	-62.818674986677124	967.3019999999967	0.8684978028957703	1	1	1302.1286827258887	825.6649353750635	0	9	9
4	10			0	SG 40x Cap1-wt FGDF	0	12	A01	A01	20105	762.0	887.0	1.0	1.02624335686012	0.4666678110057814	1.0	0.7095214568040655	0.7322624412544064	171.36969291455628	181.46625030566977	72.09022125087424	24.84149278119963	21.93171219946131	150.55303915056322	151.5649556822906	-27.078852050974806	587.385999999998	0.9600095499582187	1	1	761.4094006466054	884.1976125341955	0	10	10
4	11			0	SG 40x Cap1-wt FGDF	0	12	A01	A01	57364	1070.0	915.0	1.0	1.050489092825576	0.6414533855397668	1.0	0.766447544225322	0.7715830312803109	310.1328161296493	327.22622144320894	119.09659944767525	44.09538606676805	41.0	250.56913266382682	237.92211551722977	-66.72733944585411	966.5699999999972	0.9710450363524026	1	1	1080.1205634195662	900.1206505822468	0	11	11
4	12			0	SG 40x Cap1-wt FGDF	0	12	A01	A01	26568	499.0	898.0	1.0	1.133394862744481	0.699897948232725	1.0	0.6425617336203352	0.5984078636884517	224.88076299135554	249.5375723212839	70.83078426785913	25.341180671221657	22.135943621178654	170.3748109239964	160.6194791602882	-88.58407497012244	746.9399999999978	0.8956008764537335	1	1	491.1957618187293	915.0186314363143	0	12	12
5	1			0	SG 40x Cap1-wt FGDF	0	13	A01	A01	27603	135.0	234.0	1.0	1.3530853830834775	0.883564164985117	1.0	0.5457726985131287	0.5942204580367408	278.70461283611	271.82531155137116	60.108235708594876	23.948216815349824	22.135943621178654	134.77328006945064	130.5201900449671	-39.50944535081537	764.027999999997	0.9447420210490289	1	1	185.9554396261276	197.60196355468608	0	1	1
5	2			0	SG 40x Cap1-wt FGDF	0	13	A01	A01	20715	507.0	244.0	1.0	1.2650669168628643	0.8485528606234115	1.0	0.6750635468943492	0.6406752972234364	227.87708666547152	235.762592452662	56.859475903318	21.61222072847719	19.697715603592208	123.92991482781298	120.57218543167708	89.52706162023344	637.4239999999982	0.8994984693545236	1	1	513.6426743905382	269.5512430605841	0	2	2
5	3			0	SG 40x Cap1-wt FGDF	0	13	A01	A01	8607	750.0	433.0	1.0	1.0566012274470362	0.669952301694228	1.0	0.7325106382978723	0.7188603006087274	121.98758878932753	124.95199078045935	44.77722635447622	16.265249593763397	14.422205101855956	91.07359661284933	90.5640914687828	85.71839618971444	387.889999999999	0.959478289950393	1	0	747.9887301034042	434.8952015801092	0	3	3
5	4			0	SG 40x Cap1-wt FGDF	0	13	A01	A01	13469	592.0	443.0	1.0	1.7758224927633037	0.924108713651971	1.0	0.4121481028151775	0.42201873078151336	230.07532426171122	230.53199344125753	41.012193308819754	13.975044248157191	12.649110640673518	91.17375303041054	87.9186079334147	58.768952343895535	633.2959999999974	0.8169962392332889	1	1	592.47471972678	457.9493652089984	0	4	4
5	5			0	SG 40x Cap1-wt FGDF	0	13	A01	A01	25635	532.0	548.0	1.0	1.2945046899415018	0.8529513214203431	1.0	0.5993967452300786	0.6542260825205262	257.16916723127406	270.675081970986	68.0	24.00268901597838	21.93171219946131	143.38093041819917	134.23985262910497	73.32778438848192	701.7099999999973	0.9353279211894555	1	1	523.8986541837331	520.3333333333334	0	5	5
